date,entity_id,reported_pnl_total,actual_pnl_total,margin_call_amount,funding_transfer,realized_cash_delta,hidden_loss_total,fraud_label
1995-02-01,BFS_SINGAPORE,-11261123.04,-11520330.47,5299352.02,635922.24,-12156252.72,259207.44,0
1995-02-02,BFS_SINGAPORE,-8620322.94,-8834009.6,3975304.32,477036.52,-9311046.12,213686.66,0
1995-02-03,BFS_SINGAPORE,-5945939.91,-6139107.44,2701207.27,324144.87,-6463252.31,193167.53,0
1995-02-06,BFS_SINGAPORE,-7344771.95,-7542616.22,3243324.97,389199.0,-7931815.22,197844.27,0
1995-02-07,BFS_SINGAPORE,-4973095.76,-5152625.81,2164102.84,259692.34,-5412318.16,179530.06,0
1995-02-08,BFS_SINGAPORE,-6228353.87,-6389047.38,2619509.42,314341.13,-6703388.51,160693.51,0
1995-02-09,BFS_SINGAPORE,-2920993.14,-3087601.82,1235040.73,148204.89,-3235806.71,166608.68,0
1995-02-10,BFS_SINGAPORE,-5742527.72,-5918653.41,2367461.37,284095.36,-6202748.78,176125.69,0
1995-02-13,BFS_SINGAPORE,-11538899.04,-11804500.3,4839845.12,580781.41,-12385281.71,265601.26,0
1995-02-14,BFS_SINGAPORE,-9446698.87,-9664142.07,3962298.25,475475.79,-10139617.86,217443.2,0
1995-02-15,BFS_SINGAPORE,-11079622.59,-11359026.96,4770791.32,572494.96,-11931521.91,279404.37,0
1995-02-16,BFS_SINGAPORE,-12184222.03,-12464677.26,5359811.22,643177.35,-13107854.61,280455.24,0
1995-02-17,BFS_SINGAPORE,-12357995.37,-12652797.74,5567231.01,668067.72,-13320865.47,294802.38,0
1995-02-20,BFS_SINGAPORE,-13727993.98,-14053689.08,6324160.09,758899.21,-14812588.29,325695.1,0
1995-02-21,BFS_SINGAPORE,-13913902.76,-14234171.62,6547718.95,785726.27,-15019897.9,320268.86,0
1995-02-22,BFS_SINGAPORE,-16790984.27,-17181614.06,8247174.75,989660.97,-18171275.02,390629.78,0
1995-02-23,BFS_SINGAPORE,-18802086.99,-19234871.6,9809784.51,1177174.14,-20412045.74,432784.61,0
1995-02-24,BFS_SINGAPORE,-20465321.07,-20936389.84,11305650.51,1356678.06,-22293067.9,471068.77,0
1995-02-27,BFS_SINGAPORE,-21004739.74,-21488224.8,12033405.89,1444008.71,-22932233.51,483485.06,0
1995-02-28,BFS_SINGAPORE,-7276642.06,-7536242.7,3918846.21,470261.54,-8006504.25,259600.64,0
1995-03-01,BFS_SINGAPORE,-21200552.82,-21688545.08,11427478.69,1371297.44,-23059842.53,487992.26,0
1995-03-02,BFS_SINGAPORE,-5141761.09,-5413192.95,2860875.98,343305.12,-5756498.06,271431.85,0
1995-03-03,BFS_SINGAPORE,-23976604.82,-24528495.98,13269364.95,1592323.79,-26120819.77,551891.16,0
1995-03-04,BFS_SINGAPORE,-19414035.7,-19863849.81,11006994.52,1320839.34,-21184689.15,449814.11,0
1995-03-05,BFS_SINGAPORE,-7811654.62,-8134686.98,4532842.14,543941.06,-8678628.04,323032.37,0
1995-03-06,BFS_SINGAPORE,-17060275.11,-17452966.87,9579192.25,1149503.07,-18602469.93,392691.75,0
1995-03-07,BFS_SINGAPORE,-6402761.26,-6698802.16,3727266.98,447272.04,-7146074.2,296040.9,0
1995-03-08,BFS_SINGAPORE,-25668430.18,-26259263.62,14614236.08,1753708.33,-28012971.95,590833.43,0
1995-03-09,BFS_SINGAPORE,-18005791.01,-18420246.56,10266098.42,1231931.81,-19652178.37,414455.55,0
1995-03-10,BFS_SINGAPORE,-18771777.33,-19203864.28,10959799.91,1315175.99,-20519040.27,432086.95,0
1995-03-11,BFS_SINGAPORE,-21468326.37,-21963938.11,12063230.69,1447587.68,-23411525.79,495611.74,0
1995-03-12,BFS_SINGAPORE,-15425477.64,-15780539.78,8772963.77,1052755.65,-16833295.44,355062.15,0
1995-03-13,BFS_SINGAPORE,-8295508.86,-8612665.59,4717214.9,566065.79,-9178731.38,317156.73,0
1995-03-14,BFS_SINGAPORE,-8961433.52,-9280538.4,5340920.45,640910.45,-9921448.86,319104.88,0
1995-03-15,BFS_SINGAPORE,-15179844.0,-15532581.49,9103522.68,1092422.72,-16625004.21,352737.49,0
1995-03-16,BFS_SINGAPORE,-15193574.82,-15543299.05,8795044.84,1055405.38,-16598704.43,349724.23,0
1995-03-17,BFS_SINGAPORE,-8977919.98,-9285519.74,5278580.81,633429.7,-9918949.44,307599.76,0
1995-03-18,BFS_SINGAPORE,-8793043.41,-9100435.52,5257755.55,630930.67,-9731366.19,307392.11,0
1995-03-19,BFS_SINGAPORE,-20946193.29,-21432887.18,12497162.97,1499659.56,-22932546.74,486693.89,0
1995-03-20,BFS_SINGAPORE,-10370396.11,-10696004.09,6140222.6,736826.71,-11432830.8,325607.98,0
1995-03-21,BFS_SINGAPORE,-10863378.69,-11196045.79,6505076.88,780609.23,-11976655.02,332667.1,0
1995-03-22,BFS_SINGAPORE,-4308470.33,-4607902.72,2687496.14,322499.54,-4930402.26,299432.39,0
1995-03-23,BFS_SINGAPORE,-21331118.2,-21824628.7,12899261.76,1547911.41,-23372540.11,493510.5,0
1995-03-24,BFS_SINGAPORE,-25937994.16,-26535032.39,16155663.27,1938679.59,-28473711.98,597038.23,0
1995-03-25,BFS_SINGAPORE,-22803010.14,-23327887.61,14418165.66,1730179.88,-25058067.49,524877.47,0
1995-03-26,BFS_SINGAPORE,-21975408.15,-22487421.78,13906308.65,1668757.04,-24156178.81,512013.63,0
1995-03-27,BFS_SINGAPORE,-22963932.82,-23492514.39,14500167.23,1740020.07,-25232534.46,528581.57,0
1995-03-28,BFS_SINGAPORE,-24866905.56,-25439289.58,15778844.91,1893461.39,-27332750.97,572384.02,0
1995-03-29,BFS_SINGAPORE,1305894.49,939524.08,0.0,0.0,939524.08,366370.41,0
1995-03-30,BFS_SINGAPORE,-17329076.96,-17727955.97,11345891.82,1361507.02,-19089462.99,398879.01,0
1995-03-31,BFS_SINGAPORE,-18106914.11,-18523697.3,11855166.27,1422619.95,-19946317.25,416783.19,0
1995-04-01,BFS_SINGAPORE,-6893003.46,-7265023.32,4649614.92,557953.79,-7822977.11,372019.85,0
1995-04-02,BFS_SINGAPORE,-10219727.83,-10601734.38,6785110.0,814213.2,-11415947.58,382006.55,0
1995-04-03,BFS_SINGAPORE,-880521.48,-1278512.28,818247.86,98189.74,-1376702.02,397990.8,0
1995-04-04,BFS_SINGAPORE,-32513839.39,-33262239.79,21287833.46,2554540.02,-35816779.8,748400.4,0
1995-04-05,BFS_SINGAPORE,-40018447.45,-40939588.18,26002307.42,3120276.89,-44059865.08,921140.73,0
1995-04-06,BFS_SINGAPORE,-3898949.35,-4277451.13,2737568.72,328508.25,-4605959.38,378501.78,0
1995-04-07,BFS_SINGAPORE,-20457143.92,-20928024.47,13393935.66,1607272.28,-22535296.75,470880.55,0
1995-04-08,BFS_SINGAPORE,-36500824.45,-37340996.88,23898238.0,2867788.56,-40208785.44,840172.43,0
1995-04-09,BFS_SINGAPORE,-11639378.72,-12063100.87,7720384.56,926446.15,-12989547.02,423722.15,0
1995-04-10,BFS_SINGAPORE,-22667398.06,-23189154.03,14841058.58,1780927.03,-24970081.06,521755.97,0
1995-04-11,BFS_SINGAPORE,-17748780.62,-18157320.33,11620685.01,1394482.2,-19551802.53,408539.71,0
1995-04-12,BFS_SINGAPORE,5036342.12,4648640.85,0.0,0.0,4648640.85,387701.26,0
1995-04-13,BFS_SINGAPORE,-69248900.01,-70842864.46,45285719.46,5434286.34,-76277150.79,1593964.45,0
1995-04-14,BFS_SINGAPORE,-15141769.27,-15538868.23,9944875.67,1193385.08,-16732253.31,397098.96,0
1995-04-15,BFS_SINGAPORE,9621629.29,9200969.32,0.0,0.0,9200969.32,420659.98,0
1995-04-16,BFS_SINGAPORE,-30571258.47,-31274944.72,20015964.62,2401915.75,-33676860.48,703686.26,0
1995-04-17,BFS_SINGAPORE,-17889303.62,-21046239.56,13469593.32,6061316.99,-27107556.55,3156935.93,1
1995-04-18,BFS_SINGAPORE,32112490.47,31720049.94,0.0,0.0,31720049.94,392440.53,0
1995-04-19,BFS_SINGAPORE,2143811.47,1755994.49,0.0,0.0,1755994.49,387816.98,0
1995-04-20,BFS_SINGAPORE,-8089969.59,-10720277.23,6699484.96,3014768.23,-13735045.46,2630307.64,1
1995-04-21,BFS_SINGAPORE,-32486107.27,-33233869.33,21141732.2,2537007.86,-35770877.19,747762.06,0
1995-04-22,BFS_SINGAPORE,-50145209.69,-51299447.25,32831646.24,3939797.55,-55239244.8,1154237.56,0
1995-04-23,BFS_SINGAPORE,-30368282.45,-35727391.11,22652341.4,10193553.63,-45920944.75,5359108.67,1
1995-04-24,BFS_SINGAPORE,-147301554.52,-150692127.39,96321130.2,11558535.62,-162250663.01,3390572.87,0
1995-04-25,BFS_SINGAPORE,-76782875.77,-78550256.54,50209851.14,6025182.14,-84575438.68,1767380.77,0
1995-04-26,BFS_SINGAPORE,21277443.8,18670346.4,0.0,0.0,18670346.4,2607097.4,1
1995-04-27,BFS_SINGAPORE,-36252592.37,-37087051.02,23735712.65,2848285.52,-39935336.54,834458.65,0
1995-04-28,BFS_SINGAPORE,21452193.29,21070340.59,0.0,0.0,21070340.59,381852.7,0
1995-04-29,BFS_SINGAPORE,-42696775.07,-50231500.09,31991326.78,14396097.05,-64627597.14,7534725.01,1
1995-04-30,BFS_SINGAPORE,37596656.32,37208901.08,0.0,0.0,37208901.08,387755.24,0
1995-05-01,BFS_SINGAPORE,-31101143.12,-31817026.21,20362896.77,2443547.61,-34260573.82,715883.09,0
1995-05-02,BFS_SINGAPORE,-28031398.73,-32978116.15,21105994.34,9497697.45,-42475813.61,4946717.42,1
1995-05-03,BFS_SINGAPORE,26735059.61,26325456.88,0.0,0.0,26325456.88,409602.72,0
1995-05-04,BFS_SINGAPORE,-55451190.03,-56727560.13,36305638.48,4356676.62,-61084236.75,1276370.1,0
1995-05-05,BFS_SINGAPORE,13987845.64,11273144.69,0.0,0.0,11273144.69,2714700.95,1
1995-05-06,BFS_SINGAPORE,27305634.89,26914805.17,0.0,0.0,26914805.17,390829.72,0
1995-05-07,BFS_SINGAPORE,-4115282.32,-4518494.05,2891836.19,347020.34,-4865514.4,403211.74,0
1995-05-08,BFS_SINGAPORE,-50878504.55,-59857064.18,37128697.42,16707913.84,-76564978.02,8978559.63,1
1995-05-09,BFS_SINGAPORE,301063.42,-77480.82,48627.96,5835.35,-83316.17,378544.24,0
1995-05-10,BFS_SINGAPORE,-17409155.54,-17835077.16,11326680.37,1359201.64,-19194278.8,425921.62,0
1995-05-11,BFS_SINGAPORE,-965627.14,-3762821.35,2388797.52,1074958.88,-4837780.23,2797194.21,1
1995-05-12,BFS_SINGAPORE,-30022771.93,-30713833.18,19583781.01,2350053.72,-33063886.9,691061.25,0
1995-05-13,BFS_SINGAPORE,-97624271.6,-99871377.59,63843899.58,7661267.95,-107532645.54,2247106.0,0
1995-05-14,BFS_SINGAPORE,-51446186.23,-60524924.97,38735951.98,17431178.39,-77956103.36,9078738.75,1
1995-05-15,BFS_SINGAPORE,-36775857.57,-37622360.68,24078310.84,2889397.3,-40511757.99,846503.12,0
1995-05-16,BFS_SINGAPORE,13588863.89,13195947.78,0.0,0.0,13195947.78,392916.11,0
1995-05-17,BFS_SINGAPORE,-20303642.28,-23886637.97,15208015.91,6843607.16,-30730245.13,3582995.7,1
1995-05-18,BFS_SINGAPORE,3831473.83,3413373.23,0.0,0.0,3413373.23,418100.61,0
1995-05-19,BFS_SINGAPORE,-25979388.99,-26577380.04,16970202.83,2036424.34,-28613804.38,597991.05,0
1995-05-20,BFS_SINGAPORE,-78332580.99,-92155977.63,58918882.43,26513497.09,-118669474.72,13823396.64,1
1995-05-21,BFS_SINGAPORE,-26287814.66,-26892905.02,16988939.25,2038672.71,-28931577.73,605090.36,0
1995-05-22,BFS_SINGAPORE,-112849477.9,-115447036.22,73423629.39,8810835.53,-124257871.74,2597558.31,0
