date,entity_id,reconciliation_breaks,late_entries,backdated_entries,unresolved_break_value,fraud_label
1995-03-17,BFS_SINGAPORE,4,3,1,347633.87,0
1995-03-18,BFS_SINGAPORE,2,1,1,174929.72,0
1995-03-19,BFS_SINGAPORE,2,3,0,175570.02,0
1995-03-20,BFS_SINGAPORE,2,3,0,174488.04,0
1995-03-21,BFS_SINGAPORE,0,3,1,0.0,0
1995-03-22,BFS_SINGAPORE,2,4,0,175588.36,0
1995-03-23,BFS_SINGAPORE,2,4,2,176524.98,0
1995-03-24,BFS_SINGAPORE,3,1,2,267991.7,0
1995-03-25,BFS_SINGAPORE,0,2,0,0.0,0
1995-03-26,BFS_SINGAPORE,3,0,2,269712.7,0
1995-03-27,BFS_SINGAPORE,3,2,1,269500.5,0
1995-03-28,BFS_SINGAPORE,4,3,0,360061.18,0
1995-03-29,BFS_SINGAPORE,0,0,0,0.0,0
1995-03-30,BFS_SINGAPORE,1,0,1,91200.0,0
1995-03-31,BFS_SINGAPORE,4,4,2,364800.0,0
1995-04-01,BFS_SINGAPORE,2,1,2,182400.0,0
1995-04-02,BFS_SINGAPORE,0,2,2,0.0,0
1995-04-03,BFS_SINGAPORE,0,2,1,0.0,0
1995-04-04,BFS_SINGAPORE,2,3,2,182400.0,0
1995-04-05,BFS_SINGAPORE,3,3,0,272724.92,0
1995-04-06,BFS_SINGAPORE,3,1,1,273600.0,0
1995-04-07,BFS_SINGAPORE,4,2,1,364800.0,0
1995-04-08,BFS_SINGAPORE,0,2,0,0.0,0
1995-04-09,BFS_SINGAPORE,3,0,1,273600.0,0
1995-04-10,BFS_SINGAPORE,0,1,0,0.0,0
1995-04-11,BFS_SINGAPORE,1,3,1,91200.0,0
1995-04-12,BFS_SINGAPORE,3,3,1,273440.16,0
1995-04-13,BFS_SINGAPORE,3,0,0,273463.52,0
1995-04-14,BFS_SINGAPORE,3,2,2,273600.0,0
1995-04-15,BFS_SINGAPORE,1,3,1,91200.0,0
1995-04-16,BFS_SINGAPORE,4,2,3,364800.0,0
1995-04-17,BFS_SINGAPORE,1,4,1,91200.0,1
1995-04-18,BFS_SINGAPORE,2,1,1,181954.29,0
1995-04-19,BFS_SINGAPORE,1,2,1,91200.0,0
1995-04-20,BFS_SINGAPORE,1,4,0,90296.15,1
1995-04-21,BFS_SINGAPORE,2,3,1,181938.02,0
1995-04-22,BFS_SINGAPORE,1,1,0,91200.0,0
1995-04-23,BFS_SINGAPORE,1,3,1,90841.97,1
1995-04-24,BFS_SINGAPORE,1,3,0,91151.49,0
1995-04-25,BFS_SINGAPORE,2,2,0,182304.81,0
1995-04-26,BFS_SINGAPORE,2,5,1,182400.0,1
1995-04-27,BFS_SINGAPORE,1,3,0,91200.0,0
1995-04-28,BFS_SINGAPORE,5,2,1,456000.0,0
1995-04-29,BFS_SINGAPORE,3,3,1,273038.0,1
1995-04-30,BFS_SINGAPORE,3,4,1,272431.12,0
1995-05-01,BFS_SINGAPORE,3,2,0,273600.0,0
1995-05-02,BFS_SINGAPORE,2,5,0,182400.0,1
1995-05-03,BFS_SINGAPORE,1,5,1,91200.0,0
1995-05-04,BFS_SINGAPORE,4,4,1,364800.0,0
1995-05-05,BFS_SINGAPORE,1,3,1,91200.0,1
1995-05-06,BFS_SINGAPORE,4,0,1,364328.02,0
1995-05-07,BFS_SINGAPORE,0,3,2,0.0,0
1995-05-08,BFS_SINGAPORE,3,3,2,270052.08,1
1995-05-09,BFS_SINGAPORE,0,2,1,0.0,0
1995-05-10,BFS_SINGAPORE,3,3,0,272714.19,0
1995-05-11,BFS_SINGAPORE,2,4,1,181781.06,1
1995-05-12,BFS_SINGAPORE,2,3,1,182114.5,0
1995-05-13,BFS_SINGAPORE,2,1,1,182311.35,0
1995-05-14,BFS_SINGAPORE,1,3,0,91200.0,1
1995-05-15,BFS_SINGAPORE,2,3,2,182400.0,0
1995-05-16,BFS_SINGAPORE,4,3,1,363865.47,0
1995-05-17,BFS_SINGAPORE,1,4,0,91000.48,1
1995-05-18,BFS_SINGAPORE,2,5,2,182115.35,0
1995-05-19,BFS_SINGAPORE,2,3,2,182222.46,0
1995-05-20,BFS_SINGAPORE,0,3,1,0.0,1
1995-05-21,BFS_SINGAPORE,3,1,0,272110.63,0
1995-05-22,BFS_SINGAPORE,4,3,3,363838.57,0
