date,nikkei_close,nikkei_return,jgb_futures,usd_jpy,gbp_jpy,volatility_proxy
1995-04-16,14556.658684007358,-0.0005511590162497755,150.22792283232377,99.1476374150715,156.1447116655486,0.5185071228118102
1995-04-17,14637.740050611772,0.005570053428091629,150.35211560636046,99.08291123040922,156.23960916561776,0.52
1995-04-18,14575.052027734295,-0.004282629877339404,150.52248029727983,99.20827703216494,155.85150014250672,0.52
1995-04-19,14596.208576847297,0.0014515590800460326,150.7895022110123,99.01942838263258,155.87920893112116,0.5119977019074312
1995-04-20,14679.873441448255,0.005731958690537611,150.91867185714787,98.9697951307929,155.857245845531,0.52
1995-04-21,14515.530402823719,-0.011195126393972656,150.6089047943528,98.93599078329092,156.07156256755582,0.5188215852142681
1995-04-22,14569.500757892565,0.0037181111245060605,150.5013259366925,98.97892562983327,156.1738776895617,0.52
1995-04-23,14500.0,-0.014008013788171295,150.46780653737468,99.02664560929733,156.5446832030875,0.52
1995-04-24,14500.0,-0.0077579104966304414,150.63268123272493,99.25442610357281,157.1177125900853,0.52
1995-04-25,14626.736250121914,0.008740431042890613,150.65530606026888,98.98175419593677,157.43676251994742,0.52
1995-04-26,14728.085719036275,0.006929055613039928,150.7565978528231,98.84596520396452,157.65806087463557,0.5002650873046737
1995-04-27,14642.644276420335,-0.0058012591891359044,151.03367246873987,98.94703085167238,157.98218994608595,0.5021847601897701
1995-04-28,14500.0,-0.015354455504896497,150.97295299230584,98.86057953540778,157.89031613983968,0.5092317762231531
1995-04-29,14500.0,-0.010903504663722832,150.92863079659008,98.87119081200424,158.571414454056,0.5151474230421067
1995-04-30,14500.0,-0.015904238558016086,151.08243345078776,99.30586737705315,158.56956638932027,0.52
1995-05-01,14560.521389374206,0.004173888922358995,151.13412009184262,99.63273965447867,159.0021922304204,0.5126404106607604
1995-05-02,14516.294311084806,-0.0030374652875875706,151.39847274663256,99.6162310000669,158.7817116175944,0.52
1995-05-03,14717.323596057558,0.013848526398313884,151.52531712510785,99.66603896789775,158.8620262241167,0.5186028119349293
1995-05-04,14821.485114392184,0.007077476937622477,151.51010063920575,99.36783901977512,158.9569338060851,0.5102487075925016
1995-05-05,14836.079939461075,0.0009847073323792314,151.53395790021307,99.41825387486041,159.05567285828377,0.48460983708429417
1995-05-06,14850.84665002672,0.0009953242787785633,151.50201811225853,99.31639286751349,159.4104492702217,0.494151948731632
1995-05-07,14637.72707756027,-0.014350668179990055,151.39307500092025,99.30635270961783,159.16928359925532,0.498173491844759
1995-05-08,14539.089209696092,-0.006738605477580693,151.53500199681986,99.26603066015471,158.91594206511704,0.5038855809534939
1995-05-09,14613.492447536706,0.0051174620890964695,151.7124452715028,99.59396794860172,159.04860106430993,0.518528499862215
1995-05-10,14500.0,-0.011678858095589688,151.72543471962766,99.44991096949396,159.4864147027075,0.5074350525777749
1995-05-11,14519.833427958638,0.0013678226178370071,151.81583393371898,99.27529532784752,159.45481635711516,0.4909468759112368
1995-05-12,14500.0,-0.015634928708778712,151.9881377867164,99.46408611735204,160.02133310223903,0.48074042549009266
1995-05-13,14500.0,-0.011232415387656338,152.082458406702,99.35383954152178,160.13910989769235,0.4526169814214401
1995-05-14,14644.67558630418,0.009977626641667523,152.09486748443373,99.41295907541901,160.62919475367994,0.44242431813798094
1995-05-15,14602.560055474552,-0.00287582545488509,152.17627793173898,99.3469222336942,161.05092827274584,0.44640335666450626
1995-05-16,14627.374828835576,0.0016993440373984404,152.22195179060807,99.3990042142557,160.91332020249308,0.4493789327260082
1995-05-17,14571.179248209559,-0.003841809024763373,152.17982256787957,99.07658668596473,160.87074005180077,0.44744388228870774
1995-05-18,14500.0,-0.018726588522481824,152.2492698297383,99.01275893655011,160.78366289168605,0.44423938398514773
1995-05-19,14523.563626200234,0.0016250776689816309,152.1289815423055,98.80340656087547,161.56224362187058,0.42385185615256976
1995-05-20,14500.0,-0.011751255885598371,152.04761104381106,98.75698850086907,161.7673128757321,0.42534917571305375
1995-05-21,14559.134488313162,0.004078240573321439,152.52506534799534,99.21418671953298,161.676578160821,0.4237401192720474
1995-05-22,14696.062063325562,0.009404925486629408,152.63034138141285,99.08890192919824,161.39683210554702,0.4415095998618865
