date,entity_id,reported_pnl_total,actual_pnl_total,margin_call_amount,funding_transfer,realized_cash_delta,hidden_loss_total,fraud_label
1995-02-02,BFS_SINGAPORE,-12529013.36,-14129961.67,6358482.75,763017.93,-14892979.6,1600948.31,0
1995-02-03,BFS_SINGAPORE,3465554.27,2408258.29,0.0,0.0,2408258.29,1057295.98,0
1995-02-06,BFS_SINGAPORE,-2164535.49,-3157468.25,1357711.35,162925.36,-3320393.61,992932.76,0
1995-02-07,BFS_SINGAPORE,7400407.53,6459581.67,0.0,0.0,6459581.67,940825.86,0
1995-02-08,BFS_SINGAPORE,-817136.49,-1787557.15,732898.43,87947.81,-1875504.96,970420.66,0
1995-02-09,BFS_SINGAPORE,16687607.84,15872527.89,0.0,0.0,15872527.89,815079.95,0
1995-02-10,BFS_SINGAPORE,7891291.09,1677773.05,0.0,0.0,1677773.05,6213518.04,1
1995-02-13,BFS_SINGAPORE,-7971954.92,-31887819.69,13074006.07,15035106.98,-46922926.67,23915864.77,1
1995-02-14,BFS_SINGAPORE,-5103781.97,-21062228.46,8635513.67,9930840.72,-30993069.17,15958446.49,1
1995-02-15,BFS_SINGAPORE,-9850260.51,-40808449.65,17139548.85,19710481.18,-60518930.83,30958189.13,1
1995-02-16,BFS_SINGAPORE,-10763743.28,-43054973.13,18513638.45,21290684.21,-64345657.35,32291229.85,1
1995-02-17,BFS_SINGAPORE,-13440705.34,-54858900.28,24137916.12,27758603.54,-82617503.83,41418194.94,1
1995-02-20,BFS_SINGAPORE,-14214653.27,-56895669.19,25603051.13,29443508.8,-86339177.99,42681015.91,1
1995-02-21,BFS_SINGAPORE,-13217019.87,-55388590.89,25478751.81,29300564.58,-84689155.47,42171571.01,1
1995-02-22,BFS_SINGAPORE,-25565972.2,-102263888.8,49086666.62,56449666.62,-158713555.41,76697916.6,1
1995-02-23,BFS_SINGAPORE,-30420612.17,-121682448.67,62058048.82,71366756.15,-193049204.82,91261836.5,1
1995-02-24,BFS_SINGAPORE,-35753492.31,-143013969.24,77227543.39,88811674.9,-231825644.14,107260476.93,1
1995-02-27,BFS_SINGAPORE,-35166401.32,-140665605.29,78772738.96,90588649.81,-231254255.1,105499203.97,1
1995-02-28,BFS_SINGAPORE,70689833.25,60847822.24,0.0,0.0,60847822.24,9842011.02,1
1995-03-01,BFS_SINGAPORE,175101014.45,164695980.84,0.0,0.0,164695980.84,10405033.61,1
1995-03-02,BFS_SINGAPORE,-66732405.01,-266929620.03,144034402.46,165639562.83,-432569182.86,200197215.03,1
1995-03-03,BFS_SINGAPORE,-62364579.21,-249458316.84,133466222.22,153486155.55,-402944472.39,187093737.63,1
1995-03-04,BFS_SINGAPORE,-23484051.41,-94248089.77,51679508.43,59431434.7,-153679524.47,70764038.36,1
1995-03-05,BFS_SINGAPORE,16341659.09,4918976.83,0.0,0.0,4918976.83,11422682.26,1
1995-03-06,BFS_SINGAPORE,-92004636.64,-368018546.55,201782521.7,232049899.96,-600068446.5,276013909.91,1
1995-03-07,BFS_SINGAPORE,-131053121.11,-526070851.18,290176280.56,333702722.64,-859773573.82,395017730.07,1
1995-03-08,BFS_SINGAPORE,290027144.25,278317101.62,0.0,0.0,278317101.62,11710042.63,1
1995-03-09,BFS_SINGAPORE,330837847.13,319822446.62,0.0,0.0,319822446.62,11015400.51,1
1995-03-10,BFS_SINGAPORE,387461854.67,376564559.14,0.0,0.0,376564559.14,10897295.53,1
1995-03-11,BFS_SINGAPORE,38572881.21,27119316.08,0.0,0.0,27119316.08,11453565.13,1
1995-03-12,BFS_SINGAPORE,494501438.64,482083272.68,0.0,0.0,482083272.68,12418165.95,1
1995-03-13,BFS_SINGAPORE,-39581116.14,-158324464.55,89639222.51,103085105.89,-261409570.44,118743348.42,1
1995-03-14,BFS_SINGAPORE,-85668316.49,-342673265.97,194050692.91,223158296.85,-565831562.82,257004949.47,1
1995-03-15,BFS_SINGAPORE,460420595.18,448487954.73,0.0,0.0,448487954.73,11932640.45,1
1995-03-16,BFS_SINGAPORE,653957405.62,641260557.78,0.0,0.0,641260557.78,12696847.84,1
1995-03-17,BFS_SINGAPORE,-135818972.17,-543275888.67,319522856.52,367451285.0,-910727173.67,407456916.5,1
1995-03-18,BFS_SINGAPORE,-31561280.55,-126920351.21,75759079.47,87122941.39,-214043292.6,95359070.67,1
1995-03-19,BFS_SINGAPORE,615600266.32,602812777.08,0.0,0.0,602812777.08,12787489.25,1
1995-03-20,BFS_SINGAPORE,-162956700.43,-651826801.73,380037262.5,437042851.87,-1088869653.6,488870101.3,1
1995-03-21,BFS_SINGAPORE,574328138.45,561691135.09,0.0,0.0,561691135.09,12637003.37,1
1995-03-22,BFS_SINGAPORE,-350080040.51,-1400320162.03,821568250.7,944803488.3,-2345123650.34,1050240121.52,1
1995-03-23,BFS_SINGAPORE,1789195607.57,1776372984.85,0.0,0.0,1776372984.85,12822622.71,1
1995-03-24,BFS_SINGAPORE,-115993361.73,-463973446.9,266063016.58,305972469.07,-769945915.97,347980085.18,1
1995-03-25,BFS_SINGAPORE,430869215.54,418559429.73,0.0,0.0,418559429.73,12309785.81,1
1995-03-26,BFS_SINGAPORE,2445520652.78,2433105427.93,0.0,0.0,2433105427.93,12415224.84,1
1995-03-27,BFS_SINGAPORE,-827134907.48,-3308539629.92,1869353728.93,2149756788.27,-5458296418.19,2481404722.44,1
1995-03-28,BFS_SINGAPORE,-521976868.82,-2087907475.3,1152048092.53,1324855306.4,-3412762781.7,1565930606.47,1
1995-03-29,BFS_SINGAPORE,-500048686.46,-2000738739.26,1096801522.13,1261321750.45,-3262060489.71,1500690052.8,1
1995-03-30,BFS_SINGAPORE,1138105022.26,1127561793.65,0.0,0.0,1127561793.65,10543228.6,1
1995-03-31,BFS_SINGAPORE,-328573083.54,-1314292334.15,736630107.93,847124624.12,-2161416958.27,985719250.61,1
1995-04-01,BFS_SINGAPORE,3556880088.73,3544844941.02,0.0,0.0,3544844941.02,12035147.71,1
1995-04-02,BFS_SINGAPORE,-418160798.13,-1672643192.53,938635328.5,1079430627.77,-2752073820.3,1254482394.4,1
1995-04-03,BFS_SINGAPORE,-1908664290.73,-7634657162.91,4226885438.96,4860918254.81,-12495575417.72,5725992872.19,1
1995-04-04,BFS_SINGAPORE,1974041389.68,1962265280.12,0.0,0.0,1962265280.12,11776109.56,1
1995-04-05,BFS_SINGAPORE,-408452394.71,-1633809578.85,918571855.32,1056357633.62,-2690167212.48,1225357184.14,1
1995-04-06,BFS_SINGAPORE,-2008891167.9,-8035564671.58,4578865574.08,5265695410.19,-13301260081.78,6026673503.69,1
1995-04-07,BFS_SINGAPORE,-1000276037.77,-4001104151.08,2263828377.89,2603402634.58,-6604506785.66,3000828113.31,1
1995-04-08,BFS_SINGAPORE,-1037533481.1,-4150133924.42,2344026505.02,2695630480.77,-6845764405.19,3112600443.31,1
1995-04-09,BFS_SINGAPORE,-3093634119.86,-12374536479.45,7031941211.96,8086732393.76,-20461268873.21,9280902359.59,1
1995-04-10,BFS_SINGAPORE,-221859872.67,-887439490.67,516261703.96,593700959.55,-1481140450.22,665579618.01,1
1995-04-11,BFS_SINGAPORE,-236919398.07,-947677592.28,558558629.21,642342423.59,-1590020015.87,710758194.21,1
1995-04-12,BFS_SINGAPORE,-2480525031.89,-9922100127.55,5727346656.61,6586448655.1,-16508548782.65,7441575095.66,1
1995-04-13,BFS_SINGAPORE,-3761993697.99,-15047974791.98,8705449318.05,10011266715.75,-25059241507.73,11285981093.98,1
1995-04-14,BFS_SINGAPORE,-2610477768.0,-10441911072.01,6147037339.16,7069092940.03,-17511004012.04,7831433304.01,1
1995-04-15,BFS_SINGAPORE,-2567792921.31,-10271171685.23,6217155403.13,7149728713.6,-17420900398.83,7703378763.92,1
1995-04-16,BFS_SINGAPORE,-1496684646.09,-5986738584.36,3541505592.69,4072731431.6,-10059470015.96,4490053938.27,1
1995-04-17,BFS_SINGAPORE,-6534112782.65,-26136451130.61,15499529909.19,17824459395.57,-43960910526.19,19602338347.96,1
1995-04-18,BFS_SINGAPORE,-1762217716.2,-7049412648.81,4387881383.5,5046063591.02,-12095476239.83,5287194932.61,1
1995-04-19,BFS_SINGAPORE,-12190579520.06,-48762318080.25,31207883571.36,35889066107.06,-84651384187.32,36571738560.19,1
1995-04-20,BFS_SINGAPORE,-7422878936.67,-29691515746.67,19002570077.87,21852955589.55,-51544471336.22,22268636810.0,1
1995-04-21,BFS_SINGAPORE,-7652207526.81,-30608830107.22,19252272812.72,22140113734.63,-52748943841.85,22956622580.42,1
1995-04-22,BFS_SINGAPORE,-11030658525.24,-44122634100.95,27457257468.86,31575846089.18,-75698480190.13,33091975575.71,1
1995-04-23,BFS_SINGAPORE,40156376967.06,40142492087.46,0.0,0.0,40142492087.46,13884879.6,1
1995-04-24,BFS_SINGAPORE,18462363144.36,18448125761.97,0.0,0.0,18448125761.97,14237382.39,1
1995-04-25,BFS_SINGAPORE,88131873260.98,88116459283.77,0.0,0.0,88116459283.77,15413977.21,1
1995-04-26,BFS_SINGAPORE,-7323613451.09,-29294453804.38,18118459341.78,20836228243.05,-50130682047.43,21970840353.28,1
1995-04-27,BFS_SINGAPORE,-44039640754.45,-176158563017.81,109624524576.46,126068203262.92,-302226766280.73,132118922263.35,1
1995-04-28,BFS_SINGAPORE,-20648103641.15,-82592414564.62,52013052841.66,59815010767.91,-142407425332.53,61944310923.46,1
1995-04-29,BFS_SINGAPORE,-12538229990.65,-50152919962.6,31445255709.53,36162044065.96,-86314964028.56,37614689971.95,1
1995-04-30,BFS_SINGAPORE,-20485281408.0,-81941125631.98,50607203878.54,58198284460.32,-140139410092.3,61455844223.99,1
1995-05-01,BFS_SINGAPORE,7655689176.93,7640694754.09,0.0,0.0,7640694754.09,14994422.84,1
1995-05-02,BFS_SINGAPORE,-19951931210.68,-79807724842.74,48968936866.1,56314277396.02,-136122002238.76,59855793632.05,1
1995-05-03,BFS_SINGAPORE,-38894197213.07,-155576788852.3,99141706789.1,114012962807.46,-269589751659.76,116682591639.22,1
1995-05-04,BFS_SINGAPORE,208674074617.97,208658596650.2,0.0,0.0,208658596650.2,15477967.77,1
1995-05-05,BFS_SINGAPORE,-11228057816.23,-44912231264.9,28582596895.43,32869986429.74,-77782217694.65,33684173448.68,1
1995-05-06,BFS_SINGAPORE,-104759477390.12,-419037909560.49,264424093272.84,304087707263.77,-723125616824.26,314278432170.37,1
1995-05-07,BFS_SINGAPORE,-16134394923.11,-64537579692.45,41304051003.17,47499658653.64,-112037238346.1,48403184769.34,1
1995-05-08,BFS_SINGAPORE,-12941675088.35,-51766700353.41,33130688226.18,38100291460.11,-89866991813.52,38825025265.06,1
1995-05-09,BFS_SINGAPORE,20385215979.35,20369529981.26,0.0,0.0,20369529981.26,15685998.09,1
1995-05-10,BFS_SINGAPORE,224822935860.57,224807962719.06,0.0,0.0,224807962719.06,14973141.51,1
1995-05-11,BFS_SINGAPORE,75768804899.34,75753767500.14,0.0,0.0,75753767500.14,15037399.21,1
1995-05-12,BFS_SINGAPORE,303739062849.95,303722957796.29,0.0,0.0,303722957796.29,16105053.66,1
1995-05-13,BFS_SINGAPORE,-3048094560.7,-12192378242.81,7472634524.22,8593529702.85,-20785907945.66,9144283682.11,1
1995-05-14,BFS_SINGAPORE,-30529696307.14,-122118785228.57,76002677723.84,87403079382.42,-209521864610.99,91589088921.43,1
1995-05-15,BFS_SINGAPORE,177535985782.68,177520583117.68,0.0,0.0,177520583117.68,15402665.0,1
1995-05-16,BFS_SINGAPORE,-51993620314.37,-207974481257.49,128381344384.37,147638546042.03,-355613027299.51,155980860943.11,1
1995-05-17,BFS_SINGAPORE,-187473333403.21,-749893594150.97,468500508409.18,538775584670.56,-1288669178821.53,562420260747.76,1
1995-05-18,BFS_SINGAPORE,369658880847.95,369644676800.51,0.0,0.0,369644676800.51,14204047.44,1
1995-05-19,BFS_SINGAPORE,-441236527374.43,-1764946109497.7,1097053835775.17,1261611911141.45,-3026558020639.15,1323709582123.28,1
1995-05-20,BFS_SINGAPORE,-77293658853.31,-309174635413.25,193323096321.86,222321560770.14,-531496196183.39,231880976559.94,1
1995-05-21,BFS_SINGAPORE,-286251910612.79,-1145007642451.18,706156700879.32,812080206011.21,-1957087848462.39,858755731838.38,1
1995-05-22,BFS_SINGAPORE,245461765297.4,245445494674.99,0.0,0.0,245445494674.99,16270622.41,1
