date,entity_id,reported_pnl_total,actual_pnl_total,margin_call_amount,funding_transfer,realized_cash_delta,hidden_loss_total,fraud_label
1995-03-11,BFS_SINGAPORE,73629988.16,64340211.64,0.0,0.0,64340211.64,9289776.51,1
1995-03-12,BFS_SINGAPORE,-23809352.89,-95237411.55,49591100.32,57029765.37,-152267176.93,71428058.67,1
1995-03-13,BFS_SINGAPORE,59515648.55,48350336.68,0.0,0.0,48350336.68,11165311.87,1
1995-03-14,BFS_SINGAPORE,-17043675.85,-68174703.42,36931664.24,42471413.88,-110646117.29,51131027.56,1
1995-03-15,BFS_SINGAPORE,-2857348.77,-14510144.46,8022688.72,9226092.02,-23736236.48,11652795.69,1
1995-03-16,BFS_SINGAPORE,-35118612.94,-140474451.74,77275757.34,88867120.94,-229341572.68,105355838.81,1
1995-03-17,BFS_SINGAPORE,-42815161.28,-171260645.13,92867228.56,106797312.84,-278057957.97,128445483.85,1
1995-03-18,BFS_SINGAPORE,-51214965.12,-204859860.47,110493572.03,127067607.84,-331927468.31,153644895.35,1
1995-03-19,BFS_SINGAPORE,-81795025.48,-327180101.91,172277705.68,198119361.53,-525299463.44,245385076.43,1
1995-03-20,BFS_SINGAPORE,-18284219.6,-73136878.42,39959435.01,45953350.27,-119090228.69,54852658.81,1
1995-03-21,BFS_SINGAPORE,566440488.08,555393532.47,0.0,0.0,555393532.47,11046955.61,1
1995-03-22,BFS_SINGAPORE,-61708451.83,-246833807.33,133308558.27,153304842.01,-400138649.34,185125355.5,1
1995-03-23,BFS_SINGAPORE,125742519.24,113503704.78,0.0,0.0,113503704.78,12238814.45,1
1995-03-24,BFS_SINGAPORE,139326320.84,127125022.36,0.0,0.0,127125022.36,12201298.48,1
1995-03-25,BFS_SINGAPORE,-106171057.67,-424684230.67,243655014.93,280203267.17,-704887497.84,318513173.0,1
1995-03-26,BFS_SINGAPORE,159323004.11,146093228.51,0.0,0.0,146093228.51,13229775.6,1
1995-03-27,BFS_SINGAPORE,208730359.64,196358382.23,0.0,0.0,196358382.23,12371977.41,1
1995-03-28,BFS_SINGAPORE,-79002946.7,-316011786.79,185936557.17,213827040.75,-529838827.53,237008840.09,1
1995-03-29,BFS_SINGAPORE,304880455.43,290914583.68,0.0,0.0,290914583.68,13965871.75,1
1995-03-30,BFS_SINGAPORE,-184727412.23,-738909648.93,436132793.17,501552712.14,-1240462361.07,554182236.7,1
1995-03-31,BFS_SINGAPORE,310933174.36,297397163.98,0.0,0.0,297397163.98,13536010.38,1
1995-04-01,BFS_SINGAPORE,188906405.3,174706420.54,0.0,0.0,174706420.54,14199984.76,1
1995-04-02,BFS_SINGAPORE,-35878711.33,-143514845.31,86237266.66,99172856.66,-242687701.97,107636133.98,1
1995-04-03,BFS_SINGAPORE,-97070548.27,-388282193.08,230965142.23,265609913.57,-653892106.65,291211644.81,1
1995-04-04,BFS_SINGAPORE,-210270074.19,-841080296.74,501666022.3,576915925.64,-1417996222.39,630810222.56,1
1995-04-05,BFS_SINGAPORE,-136341478.66,-545365914.62,322556924.42,370940463.08,-916306377.7,409024435.97,1
1995-04-06,BFS_SINGAPORE,190362879.84,176500670.93,0.0,0.0,176500670.93,13862208.91,1
1995-04-07,BFS_SINGAPORE,403740917.89,391401865.73,0.0,0.0,391401865.73,12339052.15,1
1995-04-08,BFS_SINGAPORE,-52127773.38,-208511093.53,121659680.39,139908632.45,-348419725.98,156383320.15,1
1995-04-09,BFS_SINGAPORE,-165893002.61,-663572010.45,389237699.97,447623354.97,-1111195365.42,497679007.84,1
1995-04-10,BFS_SINGAPORE,-57545945.68,-230183782.72,137490153.27,158113676.26,-388297458.98,172637837.04,1
1995-04-11,BFS_SINGAPORE,-283236769.23,-1132947076.94,686714779.37,789721996.27,-1922669073.21,849710307.7,1
1995-04-12,BFS_SINGAPORE,-103517131.52,-414068526.08,255589732.33,293928192.17,-707996718.25,310551394.56,1
1995-04-13,BFS_SINGAPORE,-336998156.21,-1347992624.84,833798990.38,958868838.94,-2306861463.78,1010994468.63,1
1995-04-14,BFS_SINGAPORE,-403906059.44,-1615624237.76,983761193.94,1131325373.03,-2746949610.79,1211718178.32,1
1995-04-15,BFS_SINGAPORE,-51074124.62,-204296498.5,126223746.53,145157308.51,-349453807.01,153222373.87,1
1995-04-16,BFS_SINGAPORE,-74169632.67,-296678530.69,182609482.22,210000904.56,-506679435.25,222508898.02,1
1995-04-17,BFS_SINGAPORE,-407447617.75,-1629790471.01,1003675272.67,1154226563.57,-2784017034.58,1222342853.26,1
1995-04-18,BFS_SINGAPORE,1022070812.47,1006598610.16,0.0,0.0,1006598610.16,15472202.31,1
1995-04-19,BFS_SINGAPORE,-382063768.36,-1528255073.45,937057755.22,1077616418.5,-2605871491.95,1146191305.09,1
1995-04-20,BFS_SINGAPORE,-296773289.47,-1187093157.87,741367674.18,852572825.31,-2039665983.19,890319868.41,1
1995-04-21,BFS_SINGAPORE,807617774.57,793195499.07,0.0,0.0,793195499.07,14422275.49,1
1995-04-22,BFS_SINGAPORE,622111436.3,606709120.91,0.0,0.0,606709120.91,15402315.39,1
1995-04-23,BFS_SINGAPORE,-459981361.95,-1839925447.78,1155302600.55,1328597990.63,-3168523438.41,1379944085.84,1
1995-04-24,BFS_SINGAPORE,3798612941.93,3783154002.53,0.0,0.0,3783154002.53,15458939.4,1
1995-04-25,BFS_SINGAPORE,-1536566984.07,-6146267936.29,3811040777.82,4382696894.49,-10528964830.79,4609700952.22,1
1995-04-26,BFS_SINGAPORE,-1996051900.61,-7984207602.43,4963169255.49,5707644643.82,-13691852246.25,5988155701.83,1
1995-04-27,BFS_SINGAPORE,11396084487.42,11379152092.4,0.0,0.0,11379152092.4,16932395.03,1
1995-04-28,BFS_SINGAPORE,-1402213622.87,-5608854491.49,3514744914.79,4041956652.01,-9650811143.51,4206640868.62,1
1995-04-29,BFS_SINGAPORE,-2509643148.0,-10038572591.99,6306288172.9,7252231398.84,-17290803990.83,7528929444.0,1
1995-04-30,BFS_SINGAPORE,7292161078.85,7277083858.1,0.0,0.0,7277083858.1,15077220.75,1
1995-05-01,BFS_SINGAPORE,-3731691388.95,-14926765555.82,9251469764.86,10639190229.59,-25565955785.41,11195074166.86,1
1995-05-02,BFS_SINGAPORE,-921090848.18,-3684363392.71,2273749506.82,2614811932.84,-6299175325.55,2763272544.53,1
1995-05-03,BFS_SINGAPORE,4587027803.96,4572154822.84,0.0,0.0,4572154822.84,14872981.12,1
1995-05-04,BFS_SINGAPORE,-2427881525.7,-9711526102.81,5961480784.67,6855702902.37,-16567229005.18,7283644577.11,1
1995-05-05,BFS_SINGAPORE,-2122670722.01,-8490682888.06,5173016331.15,5948968780.83,-14439651668.88,6368012166.04,1
1995-05-06,BFS_SINGAPORE,-112667015.82,-450668063.29,272523602.36,313402142.71,-764070206.01,338001047.47,1
1995-05-07,BFS_SINGAPORE,12953165496.15,12937994907.22,0.0,0.0,12937994907.22,15170588.93,1
1995-05-08,BFS_SINGAPORE,357855803.72,343816931.23,0.0,0.0,343816931.23,14038872.49,1
1995-05-09,BFS_SINGAPORE,13193851851.27,13179406185.86,0.0,0.0,13179406185.86,14445665.41,1
1995-05-10,BFS_SINGAPORE,8571057313.2,8555760568.86,0.0,0.0,8555760568.86,15296744.34,1
1995-05-11,BFS_SINGAPORE,-6971664175.03,-27886656700.12,16688765063.63,19192079823.18,-47078736523.3,20914992525.09,1
1995-05-12,BFS_SINGAPORE,6119347044.24,6104530161.64,0.0,0.0,6104530161.64,14816882.6,1
1995-05-13,BFS_SINGAPORE,13194753240.58,13179796222.08,0.0,0.0,13179796222.08,14957018.5,1
1995-05-14,BFS_SINGAPORE,-9789180892.82,-39156723571.3,24576076709.13,28262488215.5,-67419211786.8,29367542678.47,1
1995-05-15,BFS_SINGAPORE,-7444706958.09,-29778827832.36,18558422874.38,21342186305.54,-51121014137.9,22334120874.27,1
1995-05-16,BFS_SINGAPORE,28562616567.28,28546217328.26,0.0,0.0,28546217328.26,16399239.02,1
1995-05-17,BFS_SINGAPORE,38164030787.55,38146669084.5,0.0,0.0,38146669084.5,17361703.05,1
1995-05-18,BFS_SINGAPORE,44736154447.16,44719539715.78,0.0,0.0,44719539715.78,16614731.39,1
1995-05-19,BFS_SINGAPORE,-11304648874.5,-45218595498.01,28939901118.73,33280886286.54,-78499481784.55,33913946623.51,1
1995-05-20,BFS_SINGAPORE,-26792855969.09,-107171423876.35,68511303385.68,78787998893.53,-185959422769.89,80378567907.26,1
1995-05-21,BFS_SINGAPORE,48598670703.88,48581818340.69,0.0,0.0,48581818340.69,16852363.19,1
1995-05-22,BFS_SINGAPORE,43641592687.58,43623980819.62,0.0,0.0,43623980819.62,17611867.96,1
