date,entity_id,reported_pnl_total,actual_pnl_total,margin_call_amount,funding_transfer,realized_cash_delta,hidden_loss_total,fraud_label
1995-02-01,BFS_SINGAPORE,-9598883.45,-10484116.89,4822693.77,578723.25,-11062840.14,885233.44,0
1995-02-02,BFS_SINGAPORE,-9124860.52,-9949931.77,4477469.3,537296.32,-10487228.08,825071.24,0
1995-02-03,BFS_SINGAPORE,-7308323.47,-8096101.58,3562284.69,427474.16,-8523575.74,787778.11,0
1995-02-06,BFS_SINGAPORE,-7430109.93,-8161312.33,3509364.3,421123.72,-8582436.05,731202.4,0
1995-02-07,BFS_SINGAPORE,-3980815.59,-4646195.6,1951402.15,234168.26,-4880363.86,665380.01,0
1995-02-08,BFS_SINGAPORE,-5567035.15,-6266476.35,2569255.3,308310.64,-6574786.98,699441.19,0
1995-02-09,BFS_SINGAPORE,-3450226.17,-4064712.99,1625885.2,195106.22,-4259819.21,614486.82,0
1995-02-10,BFS_SINGAPORE,-5387668.61,-5955050.16,2382020.07,285842.41,-6240892.57,567381.55,0
1995-02-13,BFS_SINGAPORE,-9379685.07,-10223089.99,4191466.9,502976.03,-10726066.02,843404.92,0
1995-02-14,BFS_SINGAPORE,-8122584.21,-8896417.2,3647531.05,437703.73,-9334120.93,773832.99,0
1995-02-15,BFS_SINGAPORE,-11379111.61,-12402301.48,5208966.62,625075.99,-13027377.48,1023189.87,0
1995-02-16,BFS_SINGAPORE,-10121484.61,-11049179.06,4751147.0,570137.64,-11619316.7,927694.45,0
1995-02-17,BFS_SINGAPORE,-13467854.27,-14726325.1,6479583.04,777549.97,-15503875.06,1258470.83,0
1995-02-20,BFS_SINGAPORE,-13840235.05,-15084724.85,6788126.18,814575.14,-15899299.99,1244489.8,0
1995-02-21,BFS_SINGAPORE,-14390931.42,-15699232.11,7221646.77,866597.61,-16565829.73,1308300.7,0
1995-02-22,BFS_SINGAPORE,-16165650.83,-17619237.96,8457234.22,1014868.11,-18634106.06,1453587.13,0
1995-02-23,BFS_SINGAPORE,-20091527.06,-21898122.13,11168042.29,1340165.07,-23238287.21,1806595.08,0
1995-02-24,BFS_SINGAPORE,-20194484.91,-22010337.77,11885582.4,1426269.89,-23436607.66,1815852.87,0
1995-02-27,BFS_SINGAPORE,-20805544.87,-22676343.18,12698752.18,1523850.26,-24200193.44,1870798.31,0
1995-02-28,BFS_SINGAPORE,-7800012.03,-8884090.81,4619727.22,554367.27,-9438458.07,1084078.78,0
1995-03-01,BFS_SINGAPORE,-28510009.1,-31073579.4,15670143.82,1880417.26,-32953996.66,2563570.3,0
1995-03-02,BFS_SINGAPORE,-9527593.96,-10509759.25,5420032.25,650403.87,-11160163.12,982165.29,0
1995-03-03,BFS_SINGAPORE,-11821209.28,-12884151.8,6569160.59,788299.27,-13672451.08,1062942.52,0
1995-03-04,BFS_SINGAPORE,-20747593.18,-22613180.57,11383315.81,1365997.9,-23979178.47,1865587.4,0
1995-03-05,BFS_SINGAPORE,-2887732.69,-3922771.87,2053239.49,246388.74,-4169160.61,1035039.18,0
1995-03-06,BFS_SINGAPORE,16122458.12,14927929.03,0.0,0.0,14927929.03,1194529.09,0
1995-03-07,BFS_SINGAPORE,-16425344.5,-17902282.83,9653485.7,1158418.28,-19060701.12,1476938.33,0
1995-03-08,BFS_SINGAPORE,-27733357.26,-30247088.38,16162258.88,1939471.07,-32186559.45,2513731.11,0
1995-03-09,BFS_SINGAPORE,-37489802.76,-40860820.45,22090357.62,2650842.91,-43511663.37,3371017.69,0
1995-03-10,BFS_SINGAPORE,-21853567.07,-23818601.71,12751478.92,1530177.47,-25348779.18,1965034.64,0
1995-03-11,BFS_SINGAPORE,-29319987.39,-31956389.52,17376981.11,2085237.73,-34041627.25,2636402.14,0
1995-03-12,BFS_SINGAPORE,-12964936.62,-14163062.98,7492387.97,899086.56,-15062149.54,1198126.37,0
1995-03-13,BFS_SINGAPORE,-17999859.61,-19618375.6,10295353.18,1235442.38,-20853817.98,1618515.99,0
1995-03-14,BFS_SINGAPORE,7878662.02,6755625.76,0.0,0.0,6755625.76,1123036.26,0
1995-03-15,BFS_SINGAPORE,6907046.24,5754376.16,0.0,0.0,5754376.16,1152670.09,0
1995-03-16,BFS_SINGAPORE,4982044.94,3860125.23,0.0,0.0,3860125.23,1121919.7,0
1995-03-17,BFS_SINGAPORE,-7393351.06,-8504409.33,4606062.69,552727.52,-9057136.85,1111058.27,0
1995-03-18,BFS_SINGAPORE,-14684446.05,-32632102.32,17615141.98,17615141.98,-50247244.3,17947656.28,1
1995-03-19,BFS_SINGAPORE,-3450843.35,-12258333.9,6572050.93,6572050.93,-18830384.84,8807490.55,1
1995-03-20,BFS_SINGAPORE,-34379785.67,-76399523.71,41969071.2,41969071.2,-118368594.91,42019738.04,1
1995-03-21,BFS_SINGAPORE,-14823208.24,-32940462.75,18106881.06,18106881.06,-51047343.81,18117254.51,1
1995-03-22,BFS_SINGAPORE,-27352381.87,-60783070.83,33639173.41,33639173.41,-94422244.24,33430688.96,1
1995-03-23,BFS_SINGAPORE,-18830683.31,-41845962.92,23101134.43,23101134.43,-64947097.35,23015279.61,1
1995-03-24,BFS_SINGAPORE,5128227.72,-3047322.75,1694911.02,1694911.02,-4742233.77,8175550.47,1
1995-03-25,BFS_SINGAPORE,-17929871.04,-39844157.86,22196672.57,22196672.57,-62040830.43,21914286.82,1
1995-03-26,BFS_SINGAPORE,-9904518.36,-22188805.29,12679295.8,12679295.8,-34868101.09,12284286.93,1
1995-03-27,BFS_SINGAPORE,32283568.36,24040078.86,0.0,0.0,24040078.86,8243489.5,1
1995-03-28,BFS_SINGAPORE,-39323960.31,-87386578.46,51222360.28,51222360.28,-138608938.74,48062618.15,1
1995-03-29,BFS_SINGAPORE,48503414.51,39190863.48,0.0,0.0,39190863.48,9312551.03,1
1995-03-30,BFS_SINGAPORE,-14316439.02,-31814308.92,18734146.89,18734146.89,-50548455.81,17497869.91,1
1995-03-31,BFS_SINGAPORE,41380726.35,32246201.54,0.0,0.0,32246201.54,9134524.81,1
1995-04-01,BFS_SINGAPORE,-43365672.67,-96368161.49,55429143.31,55429143.31,-151797304.8,53002488.82,1
1995-04-02,BFS_SINGAPORE,-71129051.93,-158064559.84,90072969.79,90072969.79,-248137529.63,86935507.91,1
1995-04-03,BFS_SINGAPORE,-17316053.39,-38480118.64,22013860.34,22013860.34,-60493978.98,21164065.25,1
1995-04-04,BFS_SINGAPORE,-47858905.99,-106353124.41,60752978.11,60752978.11,-167106102.53,58494218.43,1
1995-04-05,BFS_SINGAPORE,-130779310.1,-290620689.12,172712092.95,172712092.95,-463332782.07,159841379.02,1
1995-04-06,BFS_SINGAPORE,-162599480.08,-361332177.96,215234534.16,215234534.16,-576566712.12,198732697.88,1
1995-04-07,BFS_SINGAPORE,-121352137.98,-269671417.74,157184963.27,157184963.27,-426856381.01,148319279.76,1
1995-04-08,BFS_SINGAPORE,-172493413.85,-383318697.44,218072666.94,218072666.94,-601391364.38,210825283.59,1
1995-04-09,BFS_SINGAPORE,-76760311.94,-170578470.97,99254773.61,99254773.61,-269833244.58,93818159.03,1
1995-04-10,BFS_SINGAPORE,-92681947.59,-205959883.53,120558762.54,120558762.54,-326518646.08,113277935.94,1
1995-04-11,BFS_SINGAPORE,-111794623.09,-248432495.76,150378073.86,150378073.86,-398810569.62,136637872.67,1
1995-04-12,BFS_SINGAPORE,374102794.65,364267881.68,0.0,0.0,364267881.68,9834912.97,1
1995-04-13,BFS_SINGAPORE,-36705521.21,-81956302.93,48392329.87,48392329.87,-130348632.8,45250781.72,1
1995-04-14,BFS_SINGAPORE,624008011.29,614180961.61,0.0,0.0,614180961.61,9827049.68,1
1995-04-15,BFS_SINGAPORE,23176839.14,13583246.4,0.0,0.0,13583246.4,9593592.73,1
1995-04-16,BFS_SINGAPORE,434521467.07,423803361.36,0.0,0.0,423803361.36,10718105.72,1
1995-04-17,BFS_SINGAPORE,-157223034.87,-349384521.92,219497076.7,219497076.7,-568881598.62,192161487.06,1
1995-04-18,BFS_SINGAPORE,-226888418.23,-504196484.95,311907546.9,311907546.9,-816104031.85,277308066.72,1
1995-04-19,BFS_SINGAPORE,452692502.75,442154295.82,0.0,0.0,442154295.82,10538206.93,1
1995-04-20,BFS_SINGAPORE,-113365482.71,-251923294.91,151126052.23,151126052.23,-403049347.14,138557812.2,1
1995-04-21,BFS_SINGAPORE,-540986151.51,-1202191447.79,729038226.95,729038226.95,-1931229674.74,661205296.28,1
1995-04-22,BFS_SINGAPORE,-84680340.1,-188178533.55,117250008.25,117250008.25,-305428541.8,103498193.45,1
1995-04-23,BFS_SINGAPORE,610296223.84,600197792.5,0.0,0.0,600197792.5,10098431.34,1
1995-04-24,BFS_SINGAPORE,349091585.65,339395850.33,0.0,0.0,339395850.33,9695735.32,1
1995-04-25,BFS_SINGAPORE,-196841219.58,-437424932.41,271048919.47,271048919.47,-708473851.88,240583712.82,1
1995-04-26,BFS_SINGAPORE,649508806.04,638780180.96,0.0,0.0,638780180.96,10728625.08,1
1995-04-27,BFS_SINGAPORE,-341435489.72,-758745532.71,485597140.94,485597140.94,-1244342673.65,417310042.99,1
1995-04-28,BFS_SINGAPORE,847678054.19,836897861.56,0.0,0.0,836897861.56,10780192.63,1
1995-04-29,BFS_SINGAPORE,-237290720.25,-527312711.66,329625185.38,329625185.38,-856937897.04,290021991.41,1
1995-04-30,BFS_SINGAPORE,-525326303.93,-1167476371.54,691941355.19,691941355.19,-1859417726.74,642150067.61,1
1995-05-01,BFS_SINGAPORE,-241225189.88,-536055977.51,316660884.07,316660884.07,-852716861.58,294830787.63,1
1995-05-02,BFS_SINGAPORE,-404425349.72,-898722999.39,548948247.02,548948247.02,-1447671246.41,494297649.66,1
1995-05-03,BFS_SINGAPORE,-312134624.83,-693632499.63,427081091.54,427081091.54,-1120713591.17,381497874.79,1
1995-05-04,BFS_SINGAPORE,974331560.38,964287483.03,0.0,0.0,964287483.03,10044077.34,1
1995-05-05,BFS_SINGAPORE,903575907.8,892926341.06,0.0,0.0,892926341.06,10649566.74,1
1995-05-06,BFS_SINGAPORE,-1042127696.27,-2315839325.04,1449456685.11,1449456685.11,-3765296010.14,1273711628.77,1
1995-05-07,BFS_SINGAPORE,-1644303708.16,-3654008240.35,2206014649.61,2206014649.61,-5860022889.97,2009704532.2,1
1995-05-08,BFS_SINGAPORE,1705567565.27,1694649084.18,0.0,0.0,1694649084.18,10918481.09,1
1995-05-09,BFS_SINGAPORE,-1375286048.24,-3056191218.32,1944689452.13,1944689452.13,-5000880670.44,1680905170.07,1
1995-05-10,BFS_SINGAPORE,290628665.56,280220182.35,0.0,0.0,280220182.35,10408483.21,1
1995-05-11,BFS_SINGAPORE,-1295948909.23,-2879886464.96,1825739420.4,1825739420.4,-4705625885.36,1583937555.73,1
1995-05-12,BFS_SINGAPORE,1958974790.12,1948408273.71,0.0,0.0,1948408273.71,10566516.41,1
1995-05-13,BFS_SINGAPORE,-1073815311.75,-2386256248.34,1411171875.51,1411171875.51,-3797428123.85,1312440936.59,1
1995-05-14,BFS_SINGAPORE,-1168628521.48,-2596952269.96,1544375937.75,1544375937.75,-4141328207.71,1428323748.48,1
1995-05-15,BFS_SINGAPORE,-1072269652.26,-2382821449.47,1373691918.99,1373691918.99,-3756513368.46,1310551797.21,1
1995-05-16,BFS_SINGAPORE,-502028445.56,-1115618767.92,636932778.59,636932778.59,-1752551546.51,613590322.35,1
1995-05-17,BFS_SINGAPORE,-2192868126.12,-4873040280.26,2865463279.25,2865463279.25,-7738503559.51,2680172154.15,1
1995-05-18,BFS_SINGAPORE,-174753121.77,-388340270.61,227271864.01,227271864.01,-615612134.62,213587148.83,1
1995-05-19,BFS_SINGAPORE,3648866867.89,3639833762.71,0.0,0.0,3639833762.71,9033105.19,1
1995-05-20,BFS_SINGAPORE,957620920.68,949029072.41,0.0,0.0,949029072.41,8591848.27,1
1995-05-21,BFS_SINGAPORE,-43322282.25,-96271738.32,55387282.52,55387282.52,-151659020.85,52949456.08,1
1995-05-22,BFS_SINGAPORE,-2336427620.49,-5192061378.86,2989753843.22,2989753843.22,-8181815222.08,2855633758.37,1
