date,nikkei_close,nikkei_return,jgb_futures,usd_jpy,gbp_jpy,volatility_proxy
1995-04-16,15473.613981020588,0.005131923055849333,149.69818396130512,98.38861566130086,156.37163261897553,0.47708879584230024
1995-04-17,15472.775590844496,-5.418192395910252e-05,149.96036830733442,98.22960731147064,156.31023794532996,0.49416707582485675
1995-04-18,15210.30503451911,-0.01696337898681173,149.91571149730663,98.18562874105012,156.54009733968414,0.5004262619675913
1995-04-19,15251.663537225686,0.0027191106695570342,149.91408863074778,98.40335277710483,156.76095787715997,0.49445469530138586
1995-04-20,15452.8389649861,0.013190392462395551,150.03662785807413,98.60726296519688,156.5502164911779,0.4955572988565496
1995-04-21,15510.629980707534,0.0037398316162085615,150.01723891066203,98.45300074214065,156.4233345422495,0.487799611082788
1995-04-22,15660.18499726918,0.009642098144799095,150.23764454020187,98.27305662741335,156.74734108840366,0.47326196478335475
1995-04-23,15729.677825609053,0.004437548365615779,150.55936496631563,98.25996797940385,156.87723427546348,0.477389468067525
1995-04-24,15696.994001751129,-0.0020778444555749715,150.72025304267768,98.22323941026667,156.61551456743183,0.4901448742025427
1995-04-25,15783.05377368587,0.0054825638542729425,150.76421026116276,98.17026259001682,156.39244436705752,0.48411046029111293
1995-04-26,15746.115988848649,-0.0023403446105470893,150.86200056678027,98.19922950052418,155.93072195015728,0.4748725792719471
1995-04-27,15831.480567776252,0.005421310181384351,151.2027968112578,97.93458070444042,155.7347352090632,0.46864104088994046
1995-04-28,15887.398865594634,0.0035320952818652506,151.2786989324773,97.88584146882812,155.86035919841302,0.45978990616413135
1995-04-29,15838.870085044884,-0.0030545453639263054,151.23974474755383,97.68889023806332,156.17210520299375,0.4654800491605414
1995-04-30,15965.555134144095,0.007998364051159659,151.11943312936833,97.80138353299914,156.09552180488765,0.4685520464019186
1995-05-01,15885.891230965823,-0.004989735872566234,151.25048334489648,97.97614527039664,156.10793106095514,0.46936793769236623
1995-05-02,15828.215927564783,-0.0036305991626466574,151.33405667085236,98.02764309169235,156.19681533272154,0.44627518558277723
1995-05-03,15775.575635084895,-0.003325724940876919,151.5694117037652,97.99808808685873,156.12834127508046,0.4431602087963969
1995-05-04,15932.135754586086,0.009924209621422648,151.47459715198565,98.26197401189516,155.71481420122146,0.45785712950161966
1995-05-05,15793.773140770894,-0.008684498798308573,151.72221391876545,98.3626556636574,155.5195943393134,0.4537003751857838
1995-05-06,15740.411282516541,-0.0033786643494708325,151.94524500518415,98.41264319033985,155.8135390922668,0.4584017538323292
1995-05-07,15785.346483845165,0.0028547666590221484,152.05609378740812,98.42990295600976,155.8051274060711,0.47589578645364555
1995-05-08,15703.00445697497,-0.0052163585357131795,152.01267303109003,98.3007135846261,155.5364181307101,0.487498929354091
1995-05-09,15653.14642438892,-0.0031750632640178307,151.87732828515928,98.51701599171103,155.37847666606112,0.5027876255081408
1995-05-10,15563.581983184376,-0.005721817120741578,152.01808821350946,98.42503631397771,155.826106831401,0.49869456726344447
1995-05-11,15393.35856999448,-0.010937290231375726,152.0221497301045,98.70680576605902,155.72220447136343,0.4874794280539206
1995-05-12,15605.930294082804,0.01380931413516742,152.02867445976375,98.87934484922938,156.11328684020827,0.49059618895964335
1995-05-13,15535.845707883696,-0.004490894479112368,152.1648996831045,98.95266191181551,156.4350862059071,0.4834014511074742
1995-05-14,15345.286041716134,-0.012265805785575103,152.05372086309208,99.03812895500475,156.58832453769796,0.4930080638481102
1995-05-15,15310.939690641417,-0.0022382346592528172,151.9102157504879,98.99043309897311,156.8044421516951,0.49035999713191636
1995-05-16,15338.338809780376,0.0017895125767954049,151.98796431505735,98.98663427311376,156.72713767390056,0.49176950381600903
1995-05-17,15383.899597039595,0.002970386025777992,152.17325546274148,99.3052510656003,156.99314651636635,0.4724000366684319
1995-05-18,15555.987639908628,0.011186243239792679,152.09971935034795,99.43595118232342,157.01001801245164,0.48600481741555984
1995-05-19,15483.290262426934,-0.004673273029299132,152.22402857869335,99.71178293231729,157.27159529584986,0.48696042102384557
1995-05-20,15378.720835516644,-0.0067536954444396315,152.35718499747404,99.86555501679636,157.33297591799186,0.491601142199328
1995-05-21,15123.549776381993,-0.016592476179510443,152.31979146809797,99.7445296320202,157.38775446760988,0.4903596413854984
1995-05-22,14989.874435061267,-0.008838886590599438,152.4473876532217,99.94200756713138,157.5136767560633,0.4859238790153066
