date,entity_id,reported_pnl_total,actual_pnl_total,margin_call_amount,funding_transfer,realized_cash_delta,hidden_loss_total,fraud_label
1995-02-09,BFS_SINGAPORE,-5512546.14,-5677062.2,2270824.88,272498.99,-5949561.19,164516.07,0
1995-02-10,BFS_SINGAPORE,-7405811.43,-7576277.68,3030511.07,363661.33,-7939939.0,170466.25,0
1995-02-13,BFS_SINGAPORE,-8106088.32,-8292673.48,3399996.13,407999.54,-8700673.01,186585.15,0
1995-02-14,BFS_SINGAPORE,-7476236.07,-7659459.83,3140378.53,376845.42,-8036305.26,183223.76,0
1995-02-15,BFS_SINGAPORE,-9806827.48,-10032560.09,4213675.24,505641.03,-10538201.11,225732.6,0
1995-02-16,BFS_SINGAPORE,-8388393.39,-8582669.87,3690548.04,442865.77,-9025535.63,194276.47,0
1995-02-17,BFS_SINGAPORE,-10771212.44,-11031373.67,4853804.42,582456.53,-11613830.2,260161.23,0
1995-02-20,BFS_SINGAPORE,-10963160.27,-11215509.22,5046979.15,605637.5,-11821146.72,252348.96,0
1995-02-21,BFS_SINGAPORE,-11641568.75,-11913340.93,5480136.83,657616.42,-12570957.35,271772.17,0
1995-02-22,BFS_SINGAPORE,-11633275.03,-11901048.62,5712503.34,685500.4,-12586549.02,267773.59,0
1995-02-23,BFS_SINGAPORE,-13926462.14,-14247020.09,7265980.25,871917.63,-15118937.72,320557.95,0
1995-02-24,BFS_SINGAPORE,-13286808.22,-13592642.68,7340027.05,880803.25,-14473445.93,305834.46,0
1995-02-27,BFS_SINGAPORE,-15506488.52,-15863415.37,8883512.6,1066021.51,-16929436.88,356926.85,0
1995-02-28,BFS_SINGAPORE,-11196772.76,-11469989.64,5964394.61,715727.35,-12185717.0,273216.88,0
1995-03-01,BFS_SINGAPORE,-13760320.55,-14077054.27,7456558.29,894787.0,-14971841.26,316733.72,0
1995-03-02,BFS_SINGAPORE,-13190693.15,-13494315.24,6969999.49,836399.94,-14330715.18,303622.09,0
1995-03-03,BFS_SINGAPORE,-13049450.17,-13349821.14,6720022.76,806402.73,-14156223.87,300370.98,0
1995-03-04,BFS_SINGAPORE,-13086208.94,-13387426.03,6755116.84,810614.02,-14198040.05,301217.09,0
1995-03-05,BFS_SINGAPORE,-13473775.04,-13783913.08,7086142.87,850337.14,-14634250.22,310138.04,0
1995-03-06,BFS_SINGAPORE,-14039266.03,-14362513.37,7711315.49,925357.86,-15287871.22,323247.34,0
1995-03-07,BFS_SINGAPORE,-12841664.29,-13155937.85,7279170.91,873500.51,-14029438.36,314273.56,0
1995-03-08,BFS_SINGAPORE,-11708337.1,-11991169.46,6588951.1,790674.13,-12781843.6,282832.37,0
1995-03-09,BFS_SINGAPORE,-9733235.54,-10041406.5,5506622.77,660794.73,-10702201.24,308170.96,0
1995-03-10,BFS_SINGAPORE,-12334383.83,-12623601.19,7018639.24,842236.71,-13465837.9,289217.36,0
1995-03-11,BFS_SINGAPORE,-15012687.56,-15358248.14,8648984.06,1037878.09,-16396126.23,345560.58,0
1995-03-12,BFS_SINGAPORE,-15504049.46,-15860920.16,9061285.24,1087354.23,-16948274.39,356870.7,0
1995-03-13,BFS_SINGAPORE,-15035611.21,-15381711.24,8746971.91,1049636.63,-16431347.87,346100.03,0
1995-03-14,BFS_SINGAPORE,-15581717.57,-15940376.03,8888136.22,1066576.35,-17006952.38,358658.46,0
1995-03-15,BFS_SINGAPORE,-16694754.23,-17079032.46,9511946.89,1141433.63,-18220466.09,384278.23,0
1995-03-16,BFS_SINGAPORE,-15986694.36,-16354674.54,9135231.76,1096227.81,-17450902.35,367980.18,0
1995-03-17,BFS_SINGAPORE,-14171920.54,-14502672.1,7800274.76,936032.97,-15438705.07,330751.56,0
1995-03-18,BFS_SINGAPORE,-12210623.36,-12491686.3,6562270.23,787472.43,-13279158.73,281062.94,0
1995-03-19,BFS_SINGAPORE,-12588835.62,-12878604.21,6747010.58,809641.27,-13688245.48,289768.59,0
1995-03-20,BFS_SINGAPORE,-14264855.48,-14593202.54,7867350.92,944082.11,-15537284.65,328347.06,0
1995-03-21,BFS_SINGAPORE,-10747916.82,-11013573.7,5840284.24,700834.11,-11714407.81,265656.87,0
1995-03-22,BFS_SINGAPORE,-12875762.36,-13172135.41,6982037.09,837844.45,-14009979.86,296373.05,0
1995-03-23,BFS_SINGAPORE,-15134305.47,-15482665.45,8039822.69,964778.72,-16447444.17,348359.97,0
1995-03-24,BFS_SINGAPORE,-10196960.98,-10460174.25,5362080.49,643449.66,-11103623.91,263213.27,0
1995-03-25,BFS_SINGAPORE,-16160516.02,-16532497.2,8557264.56,1026871.75,-17559368.95,371981.19,0
1995-03-26,BFS_SINGAPORE,-13439374.31,-13752254.08,7162020.09,859442.41,-14611696.49,312879.77,0
1995-03-27,BFS_SINGAPORE,-10054938.74,-10306440.92,5392265.82,647071.9,-10953512.82,251502.18,0
1995-03-28,BFS_SINGAPORE,-14486956.44,-14824274.45,8146137.26,977536.47,-15801810.92,337318.02,0
1995-03-29,BFS_SINGAPORE,-14952101.78,-15296267.81,8403376.97,1008405.24,-16304673.04,344166.03,0
1995-03-30,BFS_SINGAPORE,-17715142.93,-18122908.37,9943371.76,1193204.61,-19316112.98,407765.44,0
1995-03-31,BFS_SINGAPORE,-16342351.23,-16718517.88,9370834.64,1124500.16,-17843018.04,376166.65,0
1995-04-01,BFS_SINGAPORE,-16056014.08,-16425589.85,9243112.75,1109173.53,-17534763.38,369575.77,0
1995-04-02,BFS_SINGAPORE,-14245893.21,-14573803.79,7952763.22,954331.59,-15528135.38,327910.59,0
1995-04-03,BFS_SINGAPORE,-12739462.88,-13032698.6,6773920.32,812870.44,-13845569.04,293235.72,0
1995-04-04,BFS_SINGAPORE,-13930648.65,-14251302.97,7342264.47,881071.74,-15132374.7,320654.32,0
1995-04-05,BFS_SINGAPORE,-12908764.43,-13205897.11,6937537.64,832504.52,-14038401.63,297132.69,0
1995-04-06,BFS_SINGAPORE,-9022340.32,-9271323.17,4724221.67,566906.6,-9838229.77,248982.84,0
1995-04-07,BFS_SINGAPORE,-6619719.09,-6888842.78,3443036.21,413164.34,-7302007.13,269123.69,0
1995-04-08,BFS_SINGAPORE,-4095020.54,-4332884.66,2166437.69,259972.52,-4592857.18,237864.12,0
1995-04-09,BFS_SINGAPORE,-13319771.73,-13626364.95,6863398.25,823607.79,-14449972.74,306593.21,0
1995-04-10,BFS_SINGAPORE,-13898136.84,-14218042.81,7122470.57,854696.47,-15072739.28,319905.96,0
1995-04-11,BFS_SINGAPORE,-12447784.42,-12742425.95,6775629.71,813075.57,-13555501.52,294641.54,0
1995-04-12,BFS_SINGAPORE,-18825650.41,-19258977.41,10408817.07,1249058.05,-20508035.45,433326.99,0
1995-04-13,BFS_SINGAPORE,-13093275.45,-13407302.51,7449545.77,893945.49,-14301248.01,314027.06,0
1995-04-14,BFS_SINGAPORE,-14620709.63,-14957247.71,8279159.79,993499.17,-15950746.88,336538.07,0
1995-04-15,BFS_SINGAPORE,-12949726.64,-13251716.56,7231247.48,867749.7,-14119466.26,301989.92,0
1995-04-16,BFS_SINGAPORE,-12439978.32,-12726320.53,6919220.52,830306.46,-13556626.99,286342.21,0
1995-04-17,BFS_SINGAPORE,-14593170.77,-17168436.19,9441136.71,4248511.52,-21416947.72,2575265.43,1
1995-04-18,BFS_SINGAPORE,-12927362.94,-13224923.72,7270533.71,872464.05,-14097387.76,297560.78,0
1995-04-19,BFS_SINGAPORE,-12780985.58,-13075177.07,7282837.16,873940.46,-13949117.53,294191.48,0
1995-04-20,BFS_SINGAPORE,-11943126.3,-14131420.14,7856063.84,3535228.73,-17666648.87,2188293.84,1
1995-04-21,BFS_SINGAPORE,-18742595.88,-19178083.15,11217570.09,1346108.41,-20524191.56,435487.27,0
1995-04-22,BFS_SINGAPORE,-12850930.93,-13245372.36,8067744.68,968129.36,-14213501.72,394441.43,0
1995-04-23,BFS_SINGAPORE,-14925881.58,-17559860.68,10703037.02,4816366.66,-22376227.34,2633979.1,1
1995-04-24,BFS_SINGAPORE,-16366044.24,-16779708.51,10402901.54,1248348.18,-18028056.69,413664.27,0
1995-04-25,BFS_SINGAPORE,-18914126.84,-19349490.37,11988086.52,1438570.38,-20788060.76,435363.53,0
1995-04-26,BFS_SINGAPORE,-13368376.99,-15908883.6,10117568.04,4552905.62,-20461789.21,2540506.61,1
1995-04-27,BFS_SINGAPORE,-22276758.39,-22789522.65,14578862.14,1749463.46,-24538986.11,512764.26,0
1995-04-28,BFS_SINGAPORE,-19117199.73,-19557237.58,12516632.05,1501995.85,-21059233.42,440037.85,0
1995-04-29,BFS_SINGAPORE,-15975269.32,-18794434.5,12028438.08,5412797.14,-24207231.63,2819165.17,1
1995-04-30,BFS_SINGAPORE,-19188969.82,-19630659.66,12563622.18,1507634.66,-21138294.32,441689.84,0
1995-05-01,BFS_SINGAPORE,-16172251.42,-16569968.11,10604779.59,1272573.55,-17842541.67,397716.69,0
1995-05-02,BFS_SINGAPORE,-14291021.96,-17003312.23,10781351.98,4851608.39,-21854920.62,2712290.27,1
1995-05-03,BFS_SINGAPORE,-15887020.54,-16289345.75,10425181.28,1251021.75,-17540367.51,402325.21,0
1995-05-04,BFS_SINGAPORE,-15890651.09,-16295889.23,10211695.36,1225403.44,-17521292.67,405238.14,0
1995-05-05,BFS_SINGAPORE,-15445722.92,-18171438.73,11525472.48,5186462.61,-23357901.34,2725715.81,1
1995-05-06,BFS_SINGAPORE,-14158220.27,-14557067.47,9316523.18,1117982.78,-15675050.26,398847.2,0
1995-05-07,BFS_SINGAPORE,-21592339.4,-22089349.77,14137183.85,1696462.06,-23785811.83,497010.37,0
1995-05-08,BFS_SINGAPORE,-18173689.96,-21380811.72,13683719.5,6157673.78,-27538485.5,3207121.76,1
1995-05-09,BFS_SINGAPORE,-18707924.66,-19138541.86,12248666.79,1469840.01,-20608381.87,430617.19,0
1995-05-10,BFS_SINGAPORE,-21067905.35,-21552844.35,13793820.38,1655258.45,-23208102.79,484939.0,0
1995-05-11,BFS_SINGAPORE,-16214508.53,-19075892.39,12208571.13,5493857.01,-24569749.4,2861383.86,1
1995-05-12,BFS_SINGAPORE,-16968950.77,-17359540.42,10885838.6,1306300.63,-18665841.06,390589.66,0
1995-05-13,BFS_SINGAPORE,-15574282.59,-15971650.16,9965481.54,1195857.78,-17167507.95,397367.57,0
1995-05-14,BFS_SINGAPORE,-15116152.15,-17844533.84,11359166.0,5111624.7,-22956158.54,2728381.69,1
1995-05-15,BFS_SINGAPORE,-18887482.73,-19322232.97,12238705.14,1468644.62,-20790877.59,434750.24,0
1995-05-16,BFS_SINGAPORE,-17132813.01,-17539919.23,11225548.31,1347065.8,-18886985.03,407106.22,0
1995-05-17,BFS_SINGAPORE,-13745109.27,-16409010.94,10360058.59,4662026.36,-21071037.31,2663901.68,1
1995-05-18,BFS_SINGAPORE,-18807604.36,-19240515.97,12153047.34,1458365.68,-20698881.65,432911.61,0
1995-05-19,BFS_SINGAPORE,-18022496.64,-18437336.72,11799895.5,1415987.46,-19853324.18,414840.08,0
1995-05-20,BFS_SINGAPORE,-13181601.75,-15689229.69,9765703.56,4394566.6,-20083796.29,2507627.94,1
1995-05-21,BFS_SINGAPORE,-14386814.53,-14775977.41,9242840.93,1109140.91,-15885118.32,389162.88,0
1995-05-22,BFS_SINGAPORE,-17907582.37,-18319777.36,11459963.86,1375195.66,-19694973.02,412194.99,0
