date,nikkei_close,nikkei_return,jgb_futures,usd_jpy,gbp_jpy,volatility_proxy
1995-04-16,14570.401518074523,-0.004595814595498919,148.59152383402022,99.71108974511586,157.65461268225366,0.42369371757419244
1995-04-17,14500.0,-0.00987280311143451,148.7082211692125,99.83636715459907,157.6352734812774,0.4299124444006133
1995-04-18,14500.0,-0.003496013598510294,148.77724330699186,99.88877312782955,157.8012334945951,0.42975997320001225
1995-04-19,14501.819360233503,0.000125473119551924,148.82138108299097,99.85175487540012,157.6943943127845,0.4369972109742475
1995-04-20,14504.181646701041,0.00016289586905321929,148.69608600359277,99.79874039777621,157.97698834623975,0.43592882859524473
1995-04-21,14500.0,-0.012170477430141378,148.9178895263971,99.63588572778383,158.0331765347622,0.46491612569988083
1995-04-22,14704.132417761492,0.014078097776654608,149.10700154614472,99.15303830248078,158.32411456165036,0.48909912252543325
1995-04-23,14639.148385084443,-0.004419440115933227,149.17878088337537,99.32781510517249,158.4880922565073,0.48951719436490415
1995-04-24,14721.792994821011,0.005645452014187762,149.10637532874918,99.67651939391094,158.52069080892406,0.4999691448816074
1995-04-25,14609.975489445198,-0.007595372752160658,149.09608697585753,99.85461044596492,158.10598295388084,0.4995556724384624
1995-04-26,14655.70503434367,0.003130022013487147,149.2264232273088,99.6350551802754,157.75729144739392,0.515969706900192
1995-04-27,14518.811744961487,-0.009340614392920103,149.2251076131522,99.54166992164603,158.09670742662678,0.5197177495412596
1995-04-28,14500.0,-0.00622766047782462,149.50618216328158,99.77261845170341,158.2834048563851,0.52
1995-04-29,14500.0,-0.0031704206616883354,149.59165282480575,99.87890856971823,157.9531882276927,0.52
1995-04-30,14500.0,-0.005260397897735155,149.62752788511506,100.35065358433226,157.4491744050292,0.52
1995-05-01,14553.79360497563,0.0037099037914228496,149.6292534030479,100.08343394659481,157.4194914711107,0.52
1995-05-02,14622.099118778373,0.004693313348857141,149.88464577713688,100.14002811398764,157.14652176241353,0.5140736340144969
1995-05-03,14685.937426163695,0.004365878446504117,150.00773942646933,100.22035557337541,156.6940243375169,0.52
1995-05-04,14794.87396427445,0.007417744945356918,150.0963677916989,100.25248924726479,156.38732350188383,0.5066424134462814
1995-05-05,14815.35129834148,0.0013840830355483832,150.04306988732395,100.49769334822766,156.46596658648977,0.5142630679454111
1995-05-06,14982.621054083182,0.011290299661029754,150.06597945609636,100.75719421720896,156.64416279074436,0.52
1995-05-07,14719.397765624131,-0.017568574117231305,150.06211648066153,100.632217707276,156.74645729696383,0.52
1995-05-08,14579.794168717015,-0.009484328036378557,150.32748053687033,100.55401263514706,157.0408654454257,0.52
1995-05-09,14554.001991492803,-0.0017690357576893763,150.35023394393684,100.92279398314325,156.86127237250923,0.52
1995-05-10,14500.0,-0.013776719145439379,150.23321842280512,100.79638858933885,157.27885654429573,0.52
1995-05-11,14500.0,-0.002714520242850553,150.21817143684112,100.94257324462434,157.32781608308443,0.52
1995-05-12,14500.0,-0.0015216586037728043,150.24185316137866,100.68711143873752,157.17911067718515,0.5070810361382249
1995-05-13,14583.192782890732,0.005737433302809013,150.3071197191166,100.3785843769266,157.26449691233464,0.5039481477961828
1995-05-14,14599.385373920648,0.001110359800558472,150.42029229582178,100.3663935494734,157.49968904614738,0.5165627762932422
1995-05-15,14521.749515040005,-0.005317748445720609,150.72876263026126,100.41415904233965,157.30924038097905,0.5134001434574598
1995-05-16,14550.459938851003,0.0019770636989202466,150.66888789403524,100.7849507911188,157.0851913644574,0.52
1995-05-17,14626.688422585648,0.005238905440446516,150.76274519701934,101.3081289898455,156.4566064061295,0.5113639880592116
1995-05-18,14556.936634111244,-0.004768802510806157,150.92986455876985,101.70327619228509,156.1146436103341,0.5116383281567942
1995-05-19,14520.550604751468,-0.0024995663767960414,150.88057281746504,101.75937207940753,156.7066508038402,0.52
1995-05-20,14583.050269111629,0.004304221379849686,150.9129654548985,102.12553685711093,156.7826207976865,0.5024463372767044
1995-05-21,14679.003155358898,0.00657975419933287,150.97090477402753,102.04732533187028,156.83136579770556,0.5055316093409636
1995-05-22,14628.207564528107,-0.0034604250910761363,150.93017470885405,102.10827901530058,157.05481734699543,0.505551480988265
