date,entity_id,reported_pnl_total,actual_pnl_total,margin_call_amount,funding_transfer,realized_cash_delta,hidden_loss_total,fraud_label
1995-02-06,BFS_SINGAPORE,-5559219.25,-6270182.55,2696178.5,323541.42,-6593723.97,710963.3,0
1995-02-07,BFS_SINGAPORE,-571701.53,-1247765.95,524061.7,62887.4,-1310653.36,676064.42,0
1995-02-08,BFS_SINGAPORE,-4651583.3,-5352471.49,2194513.31,263341.6,-5615813.08,700888.19,0
1995-02-09,BFS_SINGAPORE,3135359.25,2545439.67,0.0,0.0,2545439.67,589919.58,0
1995-02-10,BFS_SINGAPORE,-4035695.9,-4711367.7,1884547.08,226145.65,-4937513.35,675671.8,0
1995-02-13,BFS_SINGAPORE,-15775470.74,-17193973.56,7049529.16,845943.5,-18039917.06,1418502.82,0
1995-02-14,BFS_SINGAPORE,-11180368.37,-12189368.0,4997640.88,599716.91,-12789084.9,1008999.63,0
1995-02-15,BFS_SINGAPORE,-16850193.46,-18365333.47,7713440.06,925612.81,-19290946.27,1515140.01,0
1995-02-16,BFS_SINGAPORE,-18275890.26,-19919226.44,8565267.37,1027832.08,-20947058.52,1643336.18,0
1995-02-17,BFS_SINGAPORE,-21422542.68,-23355372.78,10276364.02,1233163.68,-24588536.46,1932830.09,0
1995-02-20,BFS_SINGAPORE,-21637489.16,-23583094.45,10612392.5,1273487.1,-24856581.55,1945605.29,0
1995-02-21,BFS_SINGAPORE,-21021498.98,-22911715.51,10539389.14,1264726.7,-24176442.21,1890216.53,0
1995-02-22,BFS_SINGAPORE,-26905437.7,-29396347.8,14110246.94,1693229.63,-31089577.43,2490910.1,0
1995-02-23,BFS_SINGAPORE,-33009485.41,-35977640.77,18348596.79,2201831.62,-38179472.38,2968155.36,0
1995-02-24,BFS_SINGAPORE,-36595543.9,-39886151.39,21538521.75,2584622.61,-42470774.0,3290607.49,0
1995-02-27,BFS_SINGAPORE,-34519667.14,-37623615.42,21069224.63,2528306.96,-40151922.37,3103948.27,0
1995-02-28,BFS_SINGAPORE,1497342.47,315500.54,0.0,0.0,315500.54,1181841.93,0
1995-03-01,BFS_SINGAPORE,-40656709.33,-44312489.73,23236651.83,2788398.22,-47100887.95,3655780.4,0
1995-03-02,BFS_SINGAPORE,18389481.8,17343346.27,0.0,0.0,17343346.27,1046135.53,0
1995-03-03,BFS_SINGAPORE,2592523.67,1532000.5,0.0,0.0,1532000.5,1060523.17,0
1995-03-04,BFS_SINGAPORE,-14537334.33,-15867158.68,8399045.17,1007885.42,-16875044.1,1329824.35,0
1995-03-05,BFS_SINGAPORE,-7266899.8,-8359197.94,4463919.96,535670.4,-8894868.33,1092298.14,0
1995-03-06,BFS_SINGAPORE,-54246017.29,-59123724.57,30902149.82,3708257.98,-62831982.55,4877707.28,0
1995-03-07,BFS_SINGAPORE,902032.09,-271286.65,143524.44,17222.93,-288509.58,1173318.74,0
1995-03-08,BFS_SINGAPORE,-77845375.06,-84906469.35,45940707.3,5512884.88,-90419354.22,7061094.28,0
1995-03-09,BFS_SINGAPORE,-9858098.65,-10964360.43,5774246.02,692909.52,-11657269.95,1106261.78,0
1995-03-10,BFS_SINGAPORE,-8176156.46,-9292790.15,4893581.95,587229.83,-9880019.98,1116633.68,0
1995-03-11,BFS_SINGAPORE,57793581.98,56708290.18,0.0,0.0,56708290.18,1085291.8,0
1995-03-12,BFS_SINGAPORE,-66316203.51,-72279240.88,38883320.86,4665998.5,-76945239.38,5963037.37,0
1995-03-13,BFS_SINGAPORE,-40761176.06,-44426349.93,23790926.85,2854911.22,-47281261.15,3665173.87,0
1995-03-14,BFS_SINGAPORE,8312070.25,7042971.08,0.0,0.0,7042971.08,1269099.17,0
1995-03-15,BFS_SINGAPORE,-94560200.23,-103062888.53,57129725.35,6855567.04,-109918455.58,8502688.3,0
1995-03-16,BFS_SINGAPORE,59634621.3,58519031.88,0.0,0.0,58519031.88,1115589.41,0
1995-03-17,BFS_SINGAPORE,-58396565.45,-63647482.78,33888478.38,4066617.41,-67714100.19,5250917.33,0
1995-03-18,BFS_SINGAPORE,13322152.66,5094967.51,0.0,0.0,5094967.51,8227185.15,1
1995-03-19,BFS_SINGAPORE,19180098.35,11443170.52,0.0,0.0,11443170.52,7736927.83,1
1995-03-20,BFS_SINGAPORE,-26263653.98,-58363675.51,32526872.52,32526872.52,-90890548.02,32100021.53,1
1995-03-21,BFS_SINGAPORE,-17754963.57,-39455474.6,22433100.62,22433100.62,-61888575.22,21700511.03,1
1995-03-22,BFS_SINGAPORE,-52892250.14,-117538333.64,66223535.35,66223535.35,-183761868.99,64646083.5,1
1995-03-23,BFS_SINGAPORE,-111202439.64,-247116532.53,140124251.91,140124251.91,-387240784.43,135914092.89,1
1995-03-24,BFS_SINGAPORE,10634559.14,3160909.63,0.0,0.0,3160909.63,7473649.5,1
1995-03-25,BFS_SINGAPORE,-46548509.85,-103441133.0,56798391.08,56798391.08,-160239524.08,56892623.15,1
1995-03-26,BFS_SINGAPORE,-102885043.2,-228854708.62,125677971.98,125677971.98,-354532680.6,125969665.42,1
1995-03-27,BFS_SINGAPORE,75238179.21,66355998.0,0.0,0.0,66355998.0,8882181.21,1
1995-03-28,BFS_SINGAPORE,17679974.4,10004079.24,0.0,0.0,10004079.24,7675895.16,1
1995-03-29,BFS_SINGAPORE,-124937304.08,-277638453.5,154571317.73,154571317.73,-432209771.23,152701149.43,1
1995-03-30,BFS_SINGAPORE,129883041.46,122112637.06,0.0,0.0,122112637.06,7770404.4,1
1995-03-31,BFS_SINGAPORE,-68479471.72,-152176603.82,82976871.68,82976871.68,-235153475.5,83697132.1,1
1995-04-01,BFS_SINGAPORE,-13861149.52,-31852636.9,17633616.05,17633616.05,-49486252.95,17991487.38,1
1995-04-02,BFS_SINGAPORE,376015100.34,367419944.96,0.0,0.0,367419944.96,8595155.38,1
1995-04-03,BFS_SINGAPORE,915003014.56,906067115.98,0.0,0.0,906067115.98,8935898.58,1
1995-04-04,BFS_SINGAPORE,-606628846.15,-1348064102.56,768035266.42,768035266.42,-2116099368.99,741435256.41,1
1995-04-05,BFS_SINGAPORE,-322573797.24,-716830660.54,404307960.79,404307960.79,-1121138621.32,394256863.29,1
1995-04-06,BFS_SINGAPORE,799239286.93,791321740.56,0.0,0.0,791321740.56,7917546.37,1
1995-04-07,BFS_SINGAPORE,286224189.04,277410403.45,0.0,0.0,277410403.45,8813785.6,1
1995-04-08,BFS_SINGAPORE,-619002271.81,-1375560604.01,773129818.27,773129818.27,-2148690422.29,756558332.21,1
1995-04-09,BFS_SINGAPORE,532228119.4,524222942.21,0.0,0.0,524222942.21,8005177.18,1
1995-04-10,BFS_SINGAPORE,-324761401.81,-721692004.03,407098517.28,407098517.28,-1128790521.31,396930602.21,1
1995-04-11,BFS_SINGAPORE,-131446765.3,-292103922.88,165515850.11,165515850.11,-457619772.99,160657157.58,1
1995-04-12,BFS_SINGAPORE,577904009.47,569682646.39,0.0,0.0,569682646.39,8221363.09,1
1995-04-13,BFS_SINGAPORE,-89965298.27,-199922885.04,114413033.22,114413033.22,-314335918.26,109957586.77,1
1995-04-14,BFS_SINGAPORE,-645161670.38,-1433692600.85,829993343.27,829993343.27,-2263685944.12,788530930.46,1
1995-04-15,BFS_SINGAPORE,1307666800.72,1298794587.28,0.0,0.0,1298794587.28,8872213.44,1
1995-04-16,BFS_SINGAPORE,-287958187.74,-639907083.86,376405484.06,376405484.06,-1016312567.92,351948896.12,1
1995-04-17,BFS_SINGAPORE,-523151934.28,-1162559853.96,699716929.06,699716929.06,-1862276783.03,639407919.68,1
1995-04-18,BFS_SINGAPORE,2340934891.65,2331929809.19,0.0,0.0,2331929809.19,9005082.46,1
1995-04-19,BFS_SINGAPORE,-569731898.34,-1266070885.19,751010882.39,751010882.39,-2017081767.59,696338986.86,1
1995-04-20,BFS_SINGAPORE,-422581491.05,-939069980.11,555513680.24,555513680.24,-1494583660.35,516488489.06,1
1995-04-21,BFS_SINGAPORE,-193208297.54,-429383222.03,251326592.88,251326592.88,-680709814.91,236174924.5,1
1995-04-22,BFS_SINGAPORE,121996811.39,112637702.36,0.0,0.0,112637702.36,9359109.03,1
1995-04-23,BFS_SINGAPORE,799910992.71,790584094.92,0.0,0.0,790584094.92,9326897.79,1
1995-04-24,BFS_SINGAPORE,-273471510.11,-607714466.9,369158371.41,369158371.41,-976872838.32,334242956.8,1
1995-04-25,BFS_SINGAPORE,-1629606993.15,-3621348873.67,2158799557.83,2158799557.83,-5780148431.5,1991741880.52,1
1995-04-26,BFS_SINGAPORE,-692872293.53,-1539716207.84,905324728.54,905324728.54,-2445040936.38,846843914.31,1
1995-04-27,BFS_SINGAPORE,2673127586.01,2663930686.03,0.0,0.0,2663930686.03,9196899.98,1
1995-04-28,BFS_SINGAPORE,-1162654450.08,-2583676555.73,1452286999.72,1452286999.72,-4035963555.46,1421022105.65,1
1995-04-29,BFS_SINGAPORE,-1985944098.52,-4413209107.81,2442541075.88,2442541075.88,-6855750183.69,2427265009.3,1
1995-04-30,BFS_SINGAPORE,-5540950513.02,-12313223362.26,6866198173.18,6866198173.18,-19179421535.44,6772272849.24,1
1995-05-01,BFS_SINGAPORE,-3004810705.43,-6677357123.18,3806771903.68,3806771903.68,-10484129026.86,3672546417.75,1
1995-05-02,BFS_SINGAPORE,6882691312.32,6874248898.56,0.0,0.0,6874248898.56,8442413.76,1
1995-05-03,BFS_SINGAPORE,21303391610.72,21294269472.34,0.0,0.0,21294269472.34,9122138.38,1
1995-05-04,BFS_SINGAPORE,-6888568805.13,-15307930678.07,8831330557.03,8831330557.03,-24139261235.1,8419361872.94,1
1995-05-05,BFS_SINGAPORE,2877471978.44,2867933828.47,0.0,0.0,2867933828.47,9538149.97,1
1995-05-06,BFS_SINGAPORE,12508831959.64,12499342216.21,0.0,0.0,12499342216.21,9489743.44,1
1995-05-07,BFS_SINGAPORE,1191453147.38,1181252464.69,0.0,0.0,1181252464.69,10200682.7,1
1995-05-08,BFS_SINGAPORE,8257799753.02,8248378099.43,0.0,0.0,8248378099.43,9421653.59,1
1995-05-09,BFS_SINGAPORE,-6616891554.37,-14704203454.15,8612826190.95,8612826190.95,-23317029645.1,8087311899.78,1
1995-05-10,BFS_SINGAPORE,-6826421146.52,-15169824770.05,8797157084.95,8797157084.95,-23966981855.0,8343403623.53,1
1995-05-11,BFS_SINGAPORE,18780444037.11,18770803299.66,0.0,0.0,18770803299.66,9640737.45,1
1995-05-12,BFS_SINGAPORE,-11797637586.95,-26216972415.45,15487163622.88,15487163622.88,-41704136038.33,14419334828.5,1
1995-05-13,BFS_SINGAPORE,11933397256.35,11923859753.75,0.0,0.0,11923859753.75,9537502.6,1
1995-05-14,BFS_SINGAPORE,-642658261.75,-1428129470.57,881938716.63,881938716.63,-2310068187.2,785471208.81,1
1995-05-15,BFS_SINGAPORE,-26441985364.19,-58759967475.99,35468442602.08,35468442602.08,-94228410078.07,32317982111.79,1
1995-05-16,BFS_SINGAPORE,-10030560555.03,-22290134566.73,13114845499.33,13114845499.33,-35404980066.06,12259574011.7,1
1995-05-17,BFS_SINGAPORE,-4583887834.41,-10186417409.8,6210343252.11,6210343252.11,-16396760661.91,5602529575.39,1
1995-05-18,BFS_SINGAPORE,14667138149.88,14655949414.13,0.0,0.0,14655949414.13,11188735.75,1
1995-05-19,BFS_SINGAPORE,22165043316.0,22155081433.49,0.0,0.0,22155081433.49,9961882.5,1
1995-05-20,BFS_SINGAPORE,16341648778.51,16331681241.49,0.0,0.0,16331681241.49,9967537.02,1
1995-05-21,BFS_SINGAPORE,31182210515.02,31171778982.74,0.0,0.0,31171778982.74,10431532.28,1
1995-05-22,BFS_SINGAPORE,-3038658261.58,-6752573914.62,4129812836.81,4129812836.81,-10882386751.43,3713915653.04,1
