date,entity_id,reported_pnl_total,actual_pnl_total,margin_call_amount,funding_transfer,realized_cash_delta,hidden_loss_total,fraud_label
1995-03-27,BFS_SINGAPORE,-18476095.99,-18476095.99,10628545.61,1275425.47,-19751521.46,0.0,0
1995-03-28,BFS_SINGAPORE,-12388201.56,-12388201.56,6979992.68,837599.12,-13225800.68,0.0,0
1995-03-29,BFS_SINGAPORE,-13557895.44,-13557895.44,7674539.85,920944.78,-14478840.23,0.0,0
1995-03-30,BFS_SINGAPORE,-15329993.98,-15329993.98,8732626.6,1047915.19,-16377909.17,0.0,0
1995-03-31,BFS_SINGAPORE,-12796433.86,-12796433.86,7195913.23,863509.59,-13659943.44,0.0,0
1995-04-01,BFS_SINGAPORE,-12764286.04,-12764286.04,7130315.77,855637.89,-13619923.94,0.0,0
1995-04-02,BFS_SINGAPORE,-15160635.08,-15160635.08,8449363.95,1013923.67,-16174558.76,0.0,0
1995-04-03,BFS_SINGAPORE,-12285024.23,-12285024.23,6976744.92,837209.39,-13122233.62,0.0,0
1995-04-04,BFS_SINGAPORE,-9876403.75,-9876403.75,5753431.55,690411.79,-10566815.53,0.0,0
1995-04-05,BFS_SINGAPORE,-14530616.09,-14530616.09,8484162.84,1018099.54,-15548715.64,0.0,0
1995-04-06,BFS_SINGAPORE,-16223202.11,-16223202.11,9311167.91,1117340.15,-17340542.26,0.0,0
1995-04-07,BFS_SINGAPORE,-15789214.27,-15789214.27,9185099.63,1102211.96,-16891426.23,0.0,0
1995-04-08,BFS_SINGAPORE,-14898203.99,-14898203.99,8543964.04,1025275.68,-15923479.67,0.0,0
1995-04-09,BFS_SINGAPORE,-14940680.42,-14940680.42,8701093.54,1044131.22,-15984811.64,0.0,0
1995-04-10,BFS_SINGAPORE,-13967863.12,-13967863.12,8191846.77,983021.61,-14950884.73,0.0,0
1995-04-11,BFS_SINGAPORE,-16066633.24,-16066633.24,9672330.24,1160679.63,-17227312.87,0.0,0
1995-04-12,BFS_SINGAPORE,-17325029.9,-17325029.9,10545080.73,1265409.69,-18590439.58,0.0,0
1995-04-13,BFS_SINGAPORE,-13350564.06,-13350564.06,8282183.69,993862.04,-14344426.1,0.0,0
1995-04-14,BFS_SINGAPORE,-15835452.1,-15835452.1,9903874.22,1188464.91,-17023917.0,0.0,0
1995-04-15,BFS_SINGAPORE,-19821752.05,-19821752.05,12387629.58,1486515.55,-21308267.6,0.0,0
1995-04-16,BFS_SINGAPORE,-17006326.18,-17006326.18,10454805.85,1254576.7,-18260902.88,0.0,0
1995-04-17,BFS_SINGAPORE,-13758165.18,-13758165.18,8604500.05,1032540.01,-14790705.19,0.0,0
1995-04-18,BFS_SINGAPORE,-14636979.64,-14636979.64,9200151.41,1104018.17,-15740997.81,0.0,0
1995-04-19,BFS_SINGAPORE,-16443516.97,-16443516.97,10220282.25,1226433.87,-17669950.84,0.0,0
1995-04-20,BFS_SINGAPORE,-15983023.17,-15983023.17,10155327.01,1218639.24,-17201662.41,0.0,0
1995-04-21,BFS_SINGAPORE,-19953989.36,-19953989.36,12746225.53,1529547.06,-21483536.43,0.0,0
1995-04-22,BFS_SINGAPORE,-18550968.57,-18550968.57,11736104.75,1408332.57,-19959301.14,0.0,0
1995-04-23,BFS_SINGAPORE,-16141166.37,-16141166.37,10330346.47,1239641.58,-17380807.94,0.0,0
1995-04-24,BFS_SINGAPORE,-17882544.0,-17882544.0,11444828.16,1373379.38,-19255923.38,0.0,0
1995-04-25,BFS_SINGAPORE,-14434073.67,-14434073.67,9002778.73,1080333.45,-15514407.11,0.0,0
1995-04-26,BFS_SINGAPORE,-20065464.27,-20065464.27,12621391.72,1514567.01,-21580031.28,0.0,0
1995-04-27,BFS_SINGAPORE,-16090554.91,-16090554.91,10215018.17,1225802.18,-17316357.09,0.0,0
1995-04-28,BFS_SINGAPORE,-12735743.98,-12735743.98,7734086.91,928090.43,-13663834.41,0.0,0
1995-04-29,BFS_SINGAPORE,-16289481.37,-16289481.37,9947291.3,1193674.96,-17483156.32,0.0,0
1995-04-30,BFS_SINGAPORE,-15155633.83,-15155633.83,9339174.8,1120700.98,-16276334.8,0.0,0
1995-05-01,BFS_SINGAPORE,-17300531.54,-17300531.54,10798580.2,1295829.62,-18596361.16,0.0,0
1995-05-02,BFS_SINGAPORE,-13351515.21,-13351515.21,8307351.62,996882.19,-14348397.4,0.0,0
1995-05-03,BFS_SINGAPORE,-19010966.71,-19010966.71,11789614.84,1414753.78,-20425720.49,0.0,0
1995-05-04,BFS_SINGAPORE,-19583409.61,-19583409.61,12242326.45,1469079.17,-21052488.78,0.0,0
1995-05-05,BFS_SINGAPORE,-13897675.35,-13897675.35,8671739.1,1040608.69,-14938284.04,0.0,0
1995-05-06,BFS_SINGAPORE,-14487059.12,-14487059.12,9271717.84,1112606.14,-15599665.26,0.0,0
1995-05-07,BFS_SINGAPORE,-13380180.38,-13380180.38,8563315.44,1027597.85,-14407778.24,0.0,0
1995-05-08,BFS_SINGAPORE,-14260594.8,-14260594.8,8904542.24,1068545.07,-15329139.87,0.0,0
1995-05-09,BFS_SINGAPORE,-20003909.61,-20003909.61,12749125.44,1529895.05,-21533804.67,0.0,0
1995-05-10,BFS_SINGAPORE,-12622681.6,-12622681.6,8078516.22,969421.95,-13592103.55,0.0,0
1995-05-11,BFS_SINGAPORE,-17738052.07,-17738052.07,11352353.32,1362282.4,-19100334.46,0.0,0
1995-05-12,BFS_SINGAPORE,-15982105.48,-15982105.48,10228547.5,1227425.7,-17209531.18,0.0,0
1995-05-13,BFS_SINGAPORE,-17812196.76,-17812196.76,11379372.65,1365524.72,-19177721.48,0.0,0
1995-05-14,BFS_SINGAPORE,-16685685.07,-16685685.07,10678838.45,1281460.61,-17967145.68,0.0,0
1995-05-15,BFS_SINGAPORE,-23356372.26,-23356372.26,14332377.94,1719885.35,-25076257.62,0.0,0
1995-05-16,BFS_SINGAPORE,-19960478.14,-19960478.14,12127261.58,1455271.39,-21415749.53,0.0,0
1995-05-17,BFS_SINGAPORE,-20159970.2,-20159970.2,12461091.93,1495331.03,-21655301.23,0.0,0
1995-05-18,BFS_SINGAPORE,-19651847.44,-19651847.44,12320542.89,1478465.15,-21130312.59,0.0,0
1995-05-19,BFS_SINGAPORE,-24269165.44,-24269165.44,15505767.56,1860692.11,-26129857.55,0.0,0
1995-05-20,BFS_SINGAPORE,-13252551.06,-13252551.06,8099598.27,971951.79,-14224502.85,0.0,0
1995-05-21,BFS_SINGAPORE,-19405043.15,-19405043.15,12042901.4,1445148.17,-20850191.32,0.0,0
1995-05-22,BFS_SINGAPORE,-27674825.39,-27674825.39,17489342.07,2098721.05,-29773546.44,0.0,0
